poi_id,name,category,lat,lon
736818490,Tekemek Parkı,leisure:park,41.0980602,28.975506
736818500,Akasya Parkı,leisure:park,41.0947537,28.9750632
736818501,Aziziye Parkı,leisure:park,41.097145,28.9731734
736818517,Massan Parkı,leisure:park,41.0845825,28.9775431
736829688,Cendere Sahil Parkı,leisure:park,41.0864615,28.9800913
736868014,Şehit İbrahim Candemir Parkı,leisure:park,41.0804732,28.9325217
736868019,Şehit Ali Bekdemir Parkı,leisure:park,41.0817369,28.9416973
736890560,Bayrampaşa Belediyesi Şehit Metin Yüksel Parkı,leisure:park,41.0330782,28.9073639
737684416,Fethi Çelebi Parkı,leisure:park,41.035975,28.9322697
737806491,Unknown,leisure:park,41.0208319,28.8354032
737884983,Meşeli Park,leisure:park,40.9744304,29.2218272
737926885,Yeni Şehir Korusu,leisure:park,41.0139748,28.8161972
738174324,Taş Ocağı Parkı,leisure:park,41.0752145,28.9851853
738177370,Unknown,tourism:museum,41.0843675,29.0528883
738179867,Unknown,leisure:park,41.2449189,29.0129493
738210613,Topçular Mesire Alanı,leisure:park,41.0446927,28.9226961
738210615,Kaptan Paşa Parkı,leisure:park,41.0474128,28.9366713
738210618,Tekke Parkı,leisure:park,41.053553,28.935894
738229385,Unknown,leisure:park,41.0659365,28.9494779
738229391,Muhsin Yazıcıoğlu Parkı,leisure:park,41.0826416,28.9743603
738235078,Unknown,leisure:park,41.0901464,28.9767474
738235080,Şelale Parkı,leisure:park,41.0908273,28.9772656
738235083,Unknown,leisure:park,41.0924239,28.9744115
738314592,Karayolları Spor Parkı,leisure:park,41.0886105,28.8962032
738364136,Unknown,historic:yes,40.8610272,29.1235336
738863870,Başakşehir Spor Parkı,leisure:park,41.1241945,28.7751066
739530657,Unknown,leisure:park,41.2083375,28.7044521
739530658,Unknown,leisure:park,41.2084658,28.7087604
739570777,Unknown,leisure:park,40.9890824,29.0886521
739586035,Mustafa Yeşil Parkı,leisure:park,41.1950757,28.7090453
739659671,Mıstık Parkı,leisure:park,41.0517473,28.9930549
739719712,Çilingir Meydan Parkı,leisure:park,41.1883063,28.6776549
740107548,Unknown,leisure:park,41.1805803,28.7697721
740311837,Unknown,leisure:park,40.9827448,29.2297405
740825542,Unknown,leisure:park,40.990662,29.1059899
740920618,Kültür ve Yaşam Parkı,leisure:park,41.1063464,28.7615742
740935202,Kayaşehir Bölge Parkı,leisure:park,41.1096309,28.7554193
740935208,Unknown,leisure:park,41.1078665,28.7547901
740935222,Unknown,leisure:park,41.1064946,28.7521117
740980653,Unknown,leisure:park,41.0995561,28.7592419
741167317,Kayaşehir Millet Bahçesi,leisure:park,41.1001529,28.7652374
741185667,Unknown,leisure:park,41.106224,28.7689382
741236422,535 Ada Parkı,leisure:park,41.1035876,28.7599921
741600935,Unknown,leisure:park,41.1226994,28.7697874
741628194,Unknown,leisure:park,41.0975264,28.7542388
741961000,Unknown,leisure:park,41.1051658,28.7626619
742457932,Fildamı,leisure:park,40.9930583,28.8861305
743408006,Aybike Parkı,leisure:park,40.9913256,29.1657836
743549129,Moda İnceburun Parkı,leisure:park,40.9869176,29.0192773
743717414,Sedir Parkı,leisure:park,40.9819362,29.1519085
744822483,Unknown,leisure:park,41.1333382,28.7862518
744945014,Unknown,leisure:park,41.0934134,28.8028576
745252593,Unknown,leisure:park,41.096132,28.7900585
745628842,8 Mart Kadın Eli Parkı,leisure:park,40.9904224,29.1172767
745628843,8 Mart Kadın Eli Parkı,leisure:park,40.9904406,29.1193621
745718706,Paidar Parki,leisure:park,40.986962,29.1270515
746650121,Unknown,leisure:park,41.0596724,28.6776951
746650124,Hasbahçe,leisure:park,41.0601894,28.6770097
746656605,Havana,leisure:park,41.0572791,28.67467
746788646,Aşiyan Müzesi,tourism:museum,41.0826576,29.0534519
746793920,Yaşar Kemal Parkı,leisure:park,41.0757406,29.0085904
746793921,Yıldız Parkı,leisure:park,41.0766308,29.0066598
746793922,Unknown,leisure:park,41.0778856,29.0058003
746793923,Gülsu Parkı,leisure:park,41.0767467,29.0030589
747247844,Unknown,leisure:park,41.0602398,28.6703532
747526504,Unknown,leisure:park,41.0606992,28.6815992
748217132,Unknown,leisure:park,41.0470037,28.8439028
748979186,Unknown,historic:stone,41.0836511,29.0525033
749710117,Şelale Parkı,leisure:park,41.0071653,29.1188782
750399395,Unknown,leisure:park,41.0714585,28.9993022
750679141,Unknown,leisure:park,41.0095586,29.1089585
750686374,Unknown,leisure:park,41.0109331,29.1096306
754203896,Şişli Belediyesi Tanju Okan Parkı,leisure:park,41.0685303,29.0082533
755101285,Yiğit Parkı,leisure:park,40.9521168,29.1247251
759128224,Akdeniz Parkı,leisure:park,41.0162638,29.1100495
759128225,Unknown,leisure:park,41.0172841,29.1091466
759128234,Özkonak Parkı,leisure:park,41.0158492,29.1073923
759128238,Unknown,leisure:park,41.0147044,29.1078397
759128240,Unknown,leisure:park,41.0146931,29.1065326
759646502,Misak-i Milli Parkı,leisure:park,41.0192598,29.107028
759646506,Unknown,leisure:park,41.0203978,29.1078383
759652562,Unknown,leisure:park,41.0125157,29.1052366
760485126,Bebek Çınarlı Bahçe Parkı,leisure:park,41.0766146,29.0428683
760490535,Unknown,leisure:park,41.1293458,29.2597296
761316677,Necati Çelik Parkı,leisure:park,41.0198903,29.0991784
761321993,Akşemsettin Parkı,leisure:park,41.0120051,29.102451
761324237,Kalfatoğlu Parkı,leisure:park,41.0182284,29.1063651
761324241,Unknown,leisure:park,41.0178953,29.1117865
761324244,Unknown,leisure:park,41.0145078,29.1085019
761393800,Hacı Arif Şimşek Parkı,leisure:park,41.013287,29.0993983
762832525,Ortanca Parkı,leisure:park,41.0540268,28.9783603
763128751,Hayrettin Karaca Parkı,leisure:park,41.0593139,28.9916783
763336666,Ertuvam Parkı,leisure:park,41.014477,29.0882164
763336668,Safiye Akçasoy Parkı,leisure:park,41.0134727,29.0890453
763336680,Süleyman Kule Parkı,leisure:park,41.012775,29.0877517
763336681,Unknown,leisure:park,41.0133546,29.0875579
764129042,Zambak Parkı,leisure:park,41.0165876,29.0818808
764129047,Karlıdere Parkı,leisure:park,41.0146057,29.080533
764132989,Adem Yavuz Parkı,leisure:park,41.0117901,29.0808551
764132992,Şehit Recep Büyük Parkı,leisure:park,41.0090782,29.0792068
764147984,Unknown,leisure:park,41.0626551,28.6904537
764227420,Turgut Özal Parkı,leisure:park,41.0611117,28.6922837
764227421,Defne Parkı,leisure:park,41.0631719,28.689662
764249318,Yalçın Çiftçioğlu Parkı,leisure:park,41.0653403,28.6915245
764249334,Badem Parkı,leisure:park,41.0621707,28.6966742
764261113,Tatarcık Parkı,leisure:park,41.1052752,28.6684566
764261119,Unknown,leisure:park,41.0899713,28.6744198
764344224,Jandarma Üst Parkı,leisure:park,41.0662772,28.6817718
764344228,248 Ada Parkı,leisure:park,41.0671698,28.6836346
764344229,Funda Belediye Parkı,leisure:park,41.065334,28.6765414
764344240,Funda Parkı,leisure:park,41.0646332,28.6799607
764365852,Unknown,leisure:park,41.0695563,28.6769829
764388568,Unknown,leisure:park,41.066313,28.6983817
764388571,Unknown,leisure:park,41.067784,28.6982369
764388572,Unknown,leisure:park,41.0674905,28.6971567
764388574,Unknown,leisure:park,41.0699063,28.6950889
764388581,Unknown,leisure:park,41.0686022,28.6997028
764388598,Balaban Deresi Çıkmazı Parkı,leisure:park,41.0715596,28.6955898
764388599,Unknown,leisure:park,41.0720629,28.6993697
764906355,Unknown,leisure:park,41.0734705,28.6841187
765164088,Mesa Nurol Parkı,leisure:park,41.077996,28.6917469
765669477,Barış Parkı,leisure:park,41.0233531,29.0887075
765669503,Doktor Sadık Ahmet Parkı,leisure:park,41.0234241,29.091901
766826680,Ferit Güleryüz Parkı,leisure:park,41.0412323,28.974177
766826683,Unknown,leisure:park,41.0433664,28.9746053
767505432,Hacivat Parkı,leisure:park,41.0190228,29.090809
774637738,Bakırköy Belediyesi Eski Dostlar Parkı,leisure:park,40.9881957,28.8381326
776012187,Zafer Meydanı Parkı,leisure:park,41.000936,28.8373227
776019857,Unknown,leisure:park,41.002163,28.8352296
776251204,Dogan Kuloğlu Parkı,leisure:park,40.9950772,28.8399474
776287480,Unknown,historic:yes,41.0080982,28.9815895
776287481,Unknown,historic:yes,41.0077227,28.9816694
776287482,Unknown,historic:yes,41.0073453,28.9817366
776287483,Unknown,historic:yes,41.0069757,28.9817996
776287484,Unknown,historic:yes,41.0062992,28.9821597
776287485,Unknown,historic:yes,41.0059899,28.9824477
776287486,Otluk Kapısı,historic:yes,41.0056915,28.9827615
776292365,Unknown,historic:yes,41.0098213,28.9798582
776292366,Unknown,historic:yes,41.0100932,28.9795127
776312539,Unknown,historic:yes,41.0146603,28.9796622
776312540,Unknown,historic:yes,41.0142666,28.9794081
776312541,Unknown,historic:yes,41.0138745,28.9791537
776312542,Unknown,historic:yes,41.0130713,28.9788153
776312543,Unknown,historic:yes,41.0126392,28.9787185
776312545,Unknown,historic:yes,41.0118066,28.978503
776312546,Unknown,historic:yes,41.0113985,28.9783903
776487525,Unknown,leisure:park,41.0193355,28.9490323
776487526,Unknown,leisure:park,41.0187451,28.949597
776487529,Unknown,leisure:park,41.0207296,28.9498764
776487530,Unknown,leisure:park,41.0201575,28.9504518
776501472,Unknown,historic:yes,41.0109857,28.9783144
777644093,Unknown,leisure:park,41.0848542,28.6711997
778531524,Unknown,tourism:museum,40.9639344,28.8261944
779367227,Unknown,leisure:park,41.1334402,28.7784354
779367228,Unknown,leisure:park,41.1329402,28.77856
779367229,Unknown,leisure:park,41.1322058,28.7782135
783683054,Unknown,leisure:park,41.062197,28.990473
783825051,Unknown,leisure:park,41.0281924,29.0211233
787520033,Unknown,leisure:park,41.0036002,28.9379202
791937512,Unknown,historic:yes,41.0134961,28.9788925
791937513,Unknown,historic:yes,41.0053925,28.9829993
791937514,Unknown,historic:yes,41.0050791,28.9832458
791937515,Unknown,historic:yes,41.0122216,28.9785989
791937516,Unknown,historic:yes,41.0106973,28.9786764
791941916,Unknown,historic:citywalls,41.0000102,28.9211313
791941917,Unknown,historic:yes,41.00728,28.9220505
791941918,Unknown,historic:yes,40.9946843,28.9216871
791941919,Unknown,historic:yes,40.9959032,28.9214524
791941920,Unknown,historic:yes,40.9975812,28.9210927
792108495,Kayaşehir Millet Bahçesi,leisure:park,41.1074284,28.7652741
792165027,Unknown,leisure:park,41.121499,28.7793757
792165051,Başakşehir Millet Bahçesi,leisure:park,41.119614,28.7774494
793455137,Unknown,leisure:park,41.0375661,28.9372073
793756135,Şehitler Parkı,leisure:park,41.0710227,28.9719472
794906358,Unknown,leisure:park,41.0408108,28.7703735
794907088,Unknown,leisure:park,41.0429924,28.7731555
795424107,Sokullu Parkı,leisure:park,40.9998755,29.03345
797430726,Unknown,leisure:park,41.1155336,28.7689605
800515946,Unknown,leisure:park,40.9801439,28.6369495
800515958,Unknown,leisure:park,40.98068,28.6403506
800667443,Unknown,leisure:park,40.9978331,28.6735659
801374458,Unknown,leisure:park,40.987655,28.6179618
801391610,Atmaca Parkı,leisure:park,40.9883785,28.6109751
801391614,Unknown,leisure:park,40.986784,28.6106249
801935663,Unknown,leisure:park,41.0935334,29.0145851
802029879,Unknown,leisure:park,40.9951689,28.6054654
802541431,Unknown,leisure:park,40.9785929,28.6583216
802541440,Unknown,leisure:park,40.9794664,28.6617898
802967810,Çatladıkapı Parkı,leisure:park,41.0016461,28.976063
803737338,Unknown,leisure:park,41.0175533,28.6986413
804352944,Unknown,leisure:park,41.0102328,28.6763913
804406804,Unknown,leisure:park,40.9825691,29.0868837
804736815,Yeniköy Cami Parkı,leisure:park,41.1217823,29.0700474
806435088,Mehmetçik Parkı,leisure:park,41.0025343,29.2125632
807729001,Unknown,leisure:park,41.0700446,28.2715075
808088561,Muhtar Gökhan Göktaş Çocuk Bahçesi,leisure:park,41.0065837,29.2138333
808088567,Unknown,leisure:park,41.006511,29.2112965
808088568,Unknown,leisure:park,41.0065248,29.2115277
808423659,Sarı Lale Parkı,leisure:park,41.0044329,29.2126389
808535276,Demokrasi ve Özgürlük Müzesi,tourism:museum,40.8650346,28.9932236
808535281,Demokrasi Parkı,leisure:park,40.8644948,28.9944965
809159606,Sarıgazi Mahalle Parkı,leisure:park,41.0067289,29.2056126
809589800,Unknown,leisure:park,41.0095701,29.2112682
810743236,Unknown,leisure:park,41.0281789,29.1278061
810768710,Çınar Sitesi Parkı,leisure:park,41.065089,28.6856443
812582728,Rahmi Pehlivan Parkı,leisure:park,41.0814339,28.9688644
812646758,Unknown,leisure:park,41.0046351,29.2178508
812656070,Unknown,leisure:park,41.0062488,28.876934
812777502,Unknown,leisure:park,40.9947388,28.7101654
812905922,Unknown,leisure:park,40.996695,28.7116983
812937140,Maçka Parkı,leisure:park,41.0063824,29.2174295
812985231,Sarıgazi Türbesi,historic:tomb,41.0060063,29.2111773
813170220,Cumhuriyet Parkı,leisure:park,41.0052047,29.2105539
813720989,Unknown,leisure:park,40.9791437,29.2135412
813725404,Kısıklı Parkı,leisure:park,41.0225609,29.0626804
813853242,Unknown,leisure:park,41.0261037,29.0969897
815433747,Unknown,leisure:park,40.9912175,28.6101513
815560546,Unknown,leisure:park,40.9721113,29.0659321
815560547,Unknown,leisure:park,40.9725919,29.0652731
815560549,Unknown,leisure:park,40.9727824,29.065779
815943613,Unknown,leisure:park,41.1395943,28.4685483
815953442,Unknown,leisure:park,40.9168632,29.1317613
816399537,Hoşdere Millet Bahçesi,leisure:park,41.0922164,28.6504519
816435368,Şehit Soner Baykuş Parkı,leisure:park,41.0782478,28.9324055
816748392,Unknown,leisure:park,40.9083737,29.1381685
816748393,Unknown,leisure:park,40.910473,29.1362599
817115123,Unknown,leisure:park,41.0294049,28.8327719
817315713,Unknown,leisure:park,41.0006097,29.1201625
817620818,Ahmet Niyazi Bey Parkı,leisure:park,41.0265858,29.0842211
817620819,Unknown,leisure:park,41.0272788,29.0852558
818057372,Unknown,leisure:park,41.0160895,29.151757
818063628,Şehit Şeyda Yılmaz Millet Bahçesi,leisure:park,41.0168141,29.1993767
818068932,Unknown,leisure:park,41.015441,29.1808113
818068946,Unknown,leisure:park,41.0172221,29.1787749
818503611,Ertuğrul Gazi Parkı,leisure:park,41.087655,28.8809673
818503626,Unknown,leisure:park,41.0754083,28.871923
818503641,100. Yıl Mahallesi Yürüyüş ve Bisiklet Yolu,leisure:park,41.0702221,28.8596632
818597265,Unknown,leisure:park,41.0666909,28.8545533
818597277,Unknown,leisure:park,41.0717182,28.8597159
820391504,Akşemsettin Parkı,leisure:park,41.0157397,29.2238275
820391505,Zübeyde Hanım Park,leisure:park,41.014226,29.2262302
820398245,Almaata Çocuk Parkı,leisure:park,40.9725114,28.7311634
820399252,Denizköşkler Spor Sahası Parkı,leisure:park,40.9745636,28.7379182
820400484,Pelikan Çocuk Parkı,leisure:park,40.9911805,28.716149
820401447,Öğretmenler Sitesi Parkı,leisure:park,40.9744074,28.7197008
822870615,Yeni Cami Meydani,leisure:park,41.0165011,28.9715333
822888295,Beylikdüzü Yaşam Vadisi,leisure:park,40.994557,28.6421328
823265333,Japon Bahçesi,leisure:park,41.0087307,28.6357652
824445057,Unknown,leisure:park,40.9861124,28.6161385
824445059,Unknown,leisure:park,40.9866252,28.6174536
824445060,Unknown,leisure:park,40.9872601,28.6181085
824574049,Unknown,leisure:park,41.0081591,28.6001761
824574058,Unknown,leisure:park,40.999406,28.6144075
824574064,Unknown,leisure:park,40.9957109,28.6130869
833849782,Kuyulubağ Parkı,leisure:park,41.0507325,28.9801124
834861307,Ataşehir Belediyesi Nergis Parkı,leisure:park,40.9858983,29.1156093
835343285,Atatürk Parkı,leisure:park,40.9986923,28.512773
835343286,İfaket Genç Parkı,leisure:park,41.0002458,28.5194367
835776068,Unknown,leisure:park,41.1299324,29.0251637
837585958,Unknown,leisure:park,41.0109494,29.2120737
840130154,Yaşam Vadisi,leisure:park,40.8280163,29.3229611
840130155,Yaşam Vadisi,leisure:park,40.8272936,29.3249197
840205734,Yaşam Vadisi,leisure:park,40.8293237,29.3204565
840205735,Yaşam Vadisi,leisure:park,40.8313675,29.3167842
840212902,Unknown,leisure:park,40.8132842,29.284465
841280235,Unknown,leisure:park,40.8273786,29.3277365
841280239,Unknown,leisure:park,40.8370015,29.3080098
845160305,Togay Bayatlı Parkı,leisure:park,41.0062223,28.8481952
845162490,Millî Egemenlik Parkı,leisure:park,41.0004606,28.8511751
845164579,Unknown,leisure:park,41.0014111,28.8555038
845754524,Çiçekçiler Parkı,leisure:park,40.8275469,29.3186405
845754525,Unknown,leisure:park,40.827444,29.3175596
846897431,15 Temmuz Millet Bahçesi,leisure:park,41.0595347,28.879615
847302023,Unknown,leisure:park,41.089444,28.2607928
847302024,Unknown,leisure:park,41.0881896,28.2615785
852001294,Unknown,leisure:park,41.0795075,28.5972516
852190246,Şehit Şaban Aras Parkı,leisure:park,40.8750843,29.2686254
853280514,Unknown,leisure:park,40.8268327,29.3202207
853280528,Unknown,leisure:park,40.8279872,29.3195506
853280531,Unknown,leisure:park,40.8260899,29.3249619
853280558,Unknown,leisure:park,40.8261901,29.3187792
853280570,Unknown,leisure:park,40.8322678,29.3178501
853280574,Unknown,leisure:park,40.8300292,29.3203139
854883297,Piri Reis Parkı,leisure:park,41.0069625,29.140166
854955519,Fesleğen Parkı,leisure:park,40.990886,29.1357492
854967989,Unknown,leisure:park,40.9909708,29.1331506
854967990,Unknown,leisure:park,40.9906618,29.1347425
854967992,Unknown,leisure:park,41.0079376,29.140179
855049757,Unknown,leisure:park,40.9935925,29.1304856
856215879,Unknown,leisure:park,41.0012073,29.1432235
856325885,Ümraniye Millet Bahçesi,leisure:park,41.0414579,29.1173449
856617513,Unknown,leisure:park,40.9907849,29.1286172
857878120,Seymen Tümülüsü,historic:archaeological_site,41.1515783,28.1525751
861443571,Seymen Parkı,leisure:park,41.159441,28.1684392
862488178,Unknown,historic:ruins,41.0300802,28.935195
866087235,Unknown,leisure:park,41.0751573,28.5915633
866087236,Unknown,leisure:park,41.0765436,28.5916208
866642943,Unknown,leisure:park,40.9850977,29.1208403
866642944,Unknown,leisure:park,40.9859065,29.1219124
866642945,Unknown,leisure:park,40.9864907,29.1197637
866642947,Unknown,leisure:park,40.9867957,29.1236391
866642970,Unknown,leisure:park,40.9897953,29.1256069
866646863,Unknown,leisure:park,40.9867419,29.1184587
866646864,Unknown,leisure:park,40.9874588,29.1156432
866653470,Unknown,leisure:park,40.9919652,29.1167487
866755983,Unknown,leisure:park,41.0119566,29.0801821
866893686,Rotary Parkı,leisure:park,40.9828451,29.1141911
867279628,Kemal Sunal Parkı,leisure:park,40.9899252,29.0432425
868268407,Unknown,leisure:park,41.0789321,28.5928724
870760125,Unknown,leisure:park,41.0817194,28.5948738
871095221,Füruzan Toprak Parkı,leisure:park,40.9643874,29.0948894
873166455,Unknown,leisure:park,41.0014925,29.0400692
873170194,Mehtap Bülbül Parkı,leisure:park,40.9986335,29.03733
874425075,Unknown,leisure:park,41.0807893,28.5987789
874658299,Şehir Er Cemal Tüfekçioğlu Parkı,leisure:park,41.0013022,29.0339539
874890146,Demirciköy Parkı,leisure:park,41.2352796,29.0569871
874890616,Beykoz Engelliler Parkı,leisure:park,41.1465011,29.086282
875070082,Çamlık Parkı,leisure:park,41.1252386,29.0704644
875085177,Yakuplu Çeşmeli Parkı,leisure:park,41.1312214,29.8417089
875086270,Ağva Kıyı Rekreasyon Alanı Parkı,leisure:park,41.1379809,29.851282
875108667,Hayrettinpaşa Parkı,leisure:park,40.932935,29.2095469
875125304,Botaş Parkı (Pendik),leisure:park,40.8814143,29.2595422
875128094,Mimar Sinan Sahil Atatürk Parkı,leisure:park,41.0158669,28.5625371
875136147,75. Yıl Parkı,leisure:park,41.1752219,29.6152508
875137498,Arnavutköy Zeminüstü Parkı,leisure:park,41.1831749,28.739781
875150422,Demir Kofa Parkı,leisure:park,41.1371769,29.8587423
875151427,Tavanlı Parkı,leisure:park,41.1766559,29.6208599
875153620,Balibey İ.Ö. Okulu Yanı Parkı,leisure:park,41.1764858,29.6136193
875156146,Maşatlık Parkı,leisure:park,41.1798901,29.6134635
875156654,Kadın Heykeli Parkı,leisure:park,41.1751271,29.6074891
875157619,Çınar Parkı,leisure:park,41.1732495,29.6068615
875158926,Bayrak Parkı,leisure:park,41.1668894,29.6088021
875159220,Kocakoru Parkı,leisure:park,41.1649056,29.5860743
875160223,Kumbaba Rekreasyon Alanı Parkı,leisure:park,41.1683927,29.5830159
875245574,Şehit Mete Sertbaş,leisure:park,41.0061718,29.0486577
875491274,Şehit Halit Aydın Parkı,leisure:park,41.0837663,28.9442237
875493249,Bakırköy Cevizlik Parkı,leisure:park,40.9747162,28.8769273
875499084,Göllü Köyü Parkı,leisure:park,41.1755692,29.2692149
875757607,Mahmut Ş.Paşa Köyü Parkı,leisure:park,41.1534227,29.187795
875757840,Kaynarca Köyü Parkı,leisure:park,41.1800095,29.1590377
875862239,Habeş Parkı,leisure:park,41.0319658,28.9367701
876502330,İdris Bitlis Parkı,leisure:park,41.0564788,28.9333999
876504627,Beykoz Paşabahçe Parkları,leisure:park,41.1125052,29.087661
876590601,Yunus Emre 2. Parkı,leisure:park,40.9300644,29.2185838
877443020,Unknown,leisure:park,41.0376888,28.8867348
877443023,Unknown,leisure:park,41.0382134,28.8868243
877443025,Unknown,leisure:park,41.0407288,28.8848633
877810061,Unknown,leisure:park,41.0942084,29.010301
877810069,Unknown,leisure:park,41.0930491,29.0086949
877810073,Unknown,leisure:park,41.0944723,29.0089305
877810077,Unknown,leisure:park,41.0939287,29.0078332
877810081,Unknown,leisure:park,41.0933496,29.0066076
877810085,Unknown,leisure:park,41.093309,29.0080258
877810089,Unknown,leisure:park,41.0938096,29.0091078
877945667,Kumbaba İBB Parkı,leisure:park,41.1665962,29.5806343
878178290,Kuleli 2 Parkı,leisure:park,41.0604472,29.0526863
878199965,Emirhan Caddesi Parkı,leisure:park,41.0585591,29.0088644
878201820,Fatih Sultan Mehmet Parkı,leisure:park,40.9337991,29.2178151
878206321,Mimar Sinan Sahil,leisure:park,41.0127976,28.5601709
878610649,Çengelköy Havuzbaşı Parkı,leisure:park,41.0467091,29.0537615
879012406,Nadir Nadi Parkı,leisure:park,41.0002976,28.9345892
879479979,Sarayburnu Parkı,leisure:park,41.0160836,28.98646
879923396,Kumkapı İstasyon Parkı,leisure:park,41.003217,28.9626428
879939317,Şeyh Şamil Parkı,leisure:park,40.9304399,29.2085307
879940712,Şehit Gaffar Okkan Parkı,leisure:park,40.934544,29.2107811
880660015,Şehit Çetin Can Parkı,leisure:park,41.1235854,29.0376095
880661945,Şehit Ahmet Kara Parkı,leisure:park,41.0166102,28.9558177
880663663,Göçmen Konutları Parkı,leisure:park,41.1022171,28.7998717
880664184,Kayalı Bahçe Parkı,leisure:park,40.973087,28.7891374
880664979,Azerbaycan Dostluk Parkı,leisure:park,41.0431672,28.8549972
880667255,Hidayetin Bağı Parkı,leisure:park,41.1719381,29.0560678
880806754,İBB Afife Batur Kütüphanesi,historic:building,40.9970443,29.0437256
880807811,Unknown,historic:building,40.9959283,29.0425357
880807812,İklim Müzesi,tourism:museum,40.9963286,29.0418136
880999598,Küçükçekmece Çocuk Trafik Eğitim Parkı,leisure:park,41.048599,28.7879284
881000985,Trotsky House,tourism:attraction,40.8702316,29.1164854
881414117,Dereseki Köyü Parkı,leisure:park,41.1506792,29.1241147
881902197,Selvili Parkı,leisure:park,41.0857225,29.0089009
882355033,Unknown,leisure:park,41.0072024,29.023383
882890368,Unknown,historic:archaeological_site,40.997935,29.0317265
883086049,Unknown,leisure:park,41.007469,29.0385542
883092096,Unknown,leisure:park,41.0387267,28.9507078
883092108,Unknown,leisure:park,41.0399078,28.9507654
883135739,Sis Parkı,leisure:park,40.895,29.1686147
883967369,Mihrabat Korusu,leisure:park,41.0950547,29.073408
883969450,Orhan Veli Kanık Parkı,leisure:park,41.0934363,29.0844902
884123209,Kılıçlı Köyü Parkı,leisure:park,41.1591323,29.2913623
884165212,Perili Köşk,tourism:attraction,41.0890732,29.0565643
884500203,Unknown,leisure:park,41.0725955,28.9438729
884500204,Unknown,leisure:park,41.0721035,28.943544
884500205,Unknown,leisure:park,41.0700114,28.9426999
884500207,Gabdullah Tugay Parkı,leisure:park,41.0630446,28.944432
884503930,Cemil Meriç Parkı,leisure:park,41.0403227,28.9420079
884503937,Unknown,leisure:park,41.0655345,28.9427425
884503939,Unknown,leisure:park,41.0654882,28.9423123
884689846,Baba-Oğul Çeşmesi,historic:building,41.0013689,29.0403952
885473049,Unknown,leisure:park,40.993249,29.2298219
886396160,Unknown,leisure:park,40.9917064,29.0396056
886615367,Unknown,leisure:park,40.998205,29.0485377
886615468,Unknown,leisure:park,40.9975726,29.0496289
886660636,Unknown,leisure:park,41.0446268,28.9908281
887068148,Unknown,leisure:park,41.0053738,29.0540913
887478936,Unknown,leisure:park,41.0101692,29.0700031
887492034,Unknown,leisure:park,41.0090131,29.0435163
887492036,Unknown,leisure:park,41.0091662,29.0426064
889144944,Şelale Parkı,leisure:park,40.9348942,29.2133388
889145668,Örnek Köy Parkı,leisure:park,41.1390547,29.1435834
891458835,Unknown,leisure:park,41.0119131,29.0451846
892144208,Unknown,leisure:park,41.0724771,28.9482621
892199303,Unknown,leisure:park,41.1432444,28.4585746
892460472,Büyükçekmece Kordonboyu Sahil Parkı,leisure:park,41.0126068,28.5975623
892461146,Riva Köyü Parkı,leisure:park,41.2231818,29.2166494
892985342,Poyraz Köyü Atatürk Parkı,leisure:park,41.2041266,29.1319261
892985662,Oruçgazi Parkı,leisure:park,41.0131444,28.9526824
892987127,Güzeltepe Parkı,leisure:park,41.0791572,28.9583249
892989046,Macar Kardeşler Parkı,leisure:park,41.0152566,28.9526846
892996075,Mermerkule Kara Parkı,leisure:park,40.9892558,28.9219575
893157594,Şalçıkır Parkı,leisure:park,41.1421234,29.0408885
893157924,Akbaba Köyü Parkı,leisure:park,41.1517401,29.1168803
893158426,Yeniköy Plaj Parkı,leisure:park,41.1176653,29.065302
893160894,Poligon Parkı,leisure:park,41.1163021,29.0410405
893161476,İstasyon Mahallesi Parkı,leisure:park,41.0315547,28.7781126
893163098,Gölağzı Parkı,leisure:park,40.9804754,28.7709026
893930323,Tophane Parkı,leisure:park,41.0269742,28.9819557
893931556,Baltalimanı Parkı,leisure:park,41.0973417,29.0532251
893933038,Şehit Gülşen Bahadır Parkı,leisure:park,40.9569392,28.8141279
894874007,Poyraz Köyü Parkı,leisure:park,41.2062627,29.1367082
894906609,Kanlıca Parkı,leisure:park,41.1001593,29.0659649
894907800,Aşiyan Parkı,leisure:park,41.0811965,29.0539969
894909163,Beykoz Yuşa Tepesi Parkı,leisure:park,41.1624096,29.0847657
895150392,Çırağan Sarayı Geçidi,historic:castle,41.0442707,29.0151496
895151560,10 Aralık Şehitleri Parkı,historic:memorial,41.0386608,28.9931087
895186431,Kamil Abduş Parkı,leisure:park,40.8352857,29.2845174
895290849,Yeşilkent 3 parkı,leisure:park,41.0019917,28.6272898
895336407,Unknown,leisure:park,41.1003949,28.8910022
895555786,15 Temmuz Şehitleri ve Gazileri Hatıra Ormanı,leisure:park,41.1086018,28.5553564
896229704,Kısıklı Karakol Arkası Parkı,leisure:park,41.0243894,29.0700063
896234761,Kuleli Parkı,leisure:park,41.0557846,29.052295
896244658,Küçüksu Çayırı,leisure:park,41.079406,29.0674853
897093174,Kartal Tavşantepe Vadisi Parkı,leisure:park,40.9390869,29.2121474
897221631,Unknown,leisure:park,41.2075218,28.7167103
897661265,Unknown,leisure:park,40.9498705,29.1662007
897665962,Abdurrahmangazi Parkı,leisure:park,40.9975989,29.2243126
897666075,Beykoz Nato Parkı,leisure:park,41.1292054,29.0945297
