date,trend_demand,temp_max,temp_min,temp_avg,precipitation,crowd_index,crowd_level,month,week_of_year,season_spring,season_summer,season_winter,weekofyear
2024-11-17,0.0,15.0,10.571428571428571,0.38621047174701917,0.0503448275862069,0.30579417600686437,Low,11,46,False,False,False,46
2024-11-24,0.0,15.37142857142857,6.285714285714286,0.3291861067910834,0.4531034482758621,0.20813514238215264,Low,11,47,False,False,False,47
2024-12-01,0.0,12.042857142857144,6.657142857142857,0.2680145152928979,0.004827586206896551,0.27943883734649005,Low,12,48,False,False,True,48
2024-12-08,0.15481171548117156,12.771428571428572,9.028571428571428,0.31829963711767756,0.14068965517241377,0.3447578178414063,Medium,12,49,False,False,True,49
2024-12-15,0.0,11.87142857142857,7.171428571428572,0.27630896837739755,0.5172413793103449,0.1794444146511503,Low,12,50,False,False,True,50
2024-12-22,0.22175732217573224,11.385714285714286,6.471428571428571,0.2524624157594608,0.15517241379310345,0.3555829030570837,Medium,12,51,False,False,True,51
2024-12-29,0.6359832635983264,11.1,6.885714285714286,0.25505443234836706,0.19724137931034483,0.5550596856416044,High,12,52,False,False,True,52
2025-01-05,0.0,10.5,4.785714285714286,0.20943494038361848,0.10689655172413792,0.24145117177025796,Low,1,1,False,False,True,1
2025-01-12,0.0,12.985714285714286,7.628571428571428,0.3074131674442716,0.10482758620689654,0.27125843299190217,Low,1,2,False,False,True,2
2025-01-19,0.0,8.357142857142858,3.4285714285714284,0.1399688958009331,0.2475862068965517,0.1924734273609696,Low,1,3,False,False,True,3
2025-01-26,0.17154811715481172,11.257142857142856,4.5,0.21461897356143078,0.13655172413793104,0.3228494058182489,Low,1,4,False,False,True,4
2025-02-02,0.0,13.342857142857143,6.985714285714286,0.28304821150855375,0.0006896551724137932,0.2847765324180834,Low,2,5,False,False,True,5
2025-02-09,0.0,6.257142857142857,2.5,0.08605495075168479,0.13517241379310346,0.19878200246688477,Low,2,6,False,False,True,6
2025-02-16,0.0,7.785714285714286,2.157142857142857,0.10938310005184032,0.18827586206896552,0.19515975760175902,Low,2,7,False,False,True,7
2025-02-23,0.0,3.9428571428571426,-0.1285714285714286,0.0,0.27172413793103445,0.1456551724137931,Low,2,8,False,False,True,8
2025-03-02,0.0,10.642857142857142,1.757142857142857,0.14774494556765166,0.02689655172413793,0.2389441733254679,Low,3,9,True,False,False,9
2025-03-09,0.0,11.6,3.814285714285714,0.19336443753240024,0.013103448275862068,0.25538864160454766,Low,3,10,True,False,False,10
2025-03-16,0.0,22.37142857142857,11.957142857142856,0.5360290305857958,0.00896551724137931,0.3590156057274629,Medium,3,11,True,False,False,11
2025-03-23,0.4184100418410042,12.44285714285714,3.928571428571429,0.2275790565059616,0.16689655172413792,0.444099427527463,Medium,3,12,True,False,False,12
2025-03-30,0.1882845188284519,20.52857142857143,10.757142857142856,0.4738206324520478,0.033793103448275866,0.42952982846018506,Medium,3,13,True,False,False,13
2025-04-06,0.0,16.400000000000002,8.442857142857143,0.3566614826334888,0.1703448275862069,0.27292947927280525,Low,4,14,True,False,False,14
2025-04-13,0.2092050209205021,10.114285714285714,4.0,0.1918092275790565,0.17379310344827587,0.3273866580443129,Low,4,15,True,False,False,15
2025-04-20,0.19246861924686193,19.457142857142856,7.185714285714285,0.3851736651114567,0.0027586206896551726,0.41123468501893695,Medium,4,16,True,False,False,16
2025-04-27,0.0,19.042857142857144,10.114285714285714,0.4396060134784862,0.006206896551724138,0.33064042473320104,Low,4,17,True,False,False,17
2025-05-04,0.393305439330544,16.228571428571428,8.457142857142857,0.37065837221358217,0.05103448275862069,0.4976433347776225,High,5,18,True,False,False,18
2025-05-11,0.0,23.67142857142857,13.914285714285716,0.6153447382063246,0.05517241379310345,0.3735689387032767,Medium,5,19,True,False,False,19
2025-05-18,0.0,19.985714285714288,11.2,0.49144634525660963,0.13034482758620689,0.32136493805974153,Low,5,20,True,False,False,20
2025-05-25,0.19246861924686193,26.771428571428572,15.242857142857144,0.6972524624157594,0.020689655172413793,0.501272117313676,High,5,21,True,False,False,21
2025-06-01,0.0,22.314285714285713,14.44285714285714,0.6003110419906688,0.16689655172413792,0.34671400225237303,Medium,6,22,False,True,False,22
2025-06-08,0.15481171548117156,28.414285714285715,17.385714285714286,0.7620528771384139,0.0006896551724137932,0.5058837898476272,High,6,23,False,True,False,23
2025-06-15,0.0,26.928571428571427,18.5,0.7433903576982892,0.0006896551724137932,0.42287917627500404,Medium,6,24,False,True,False,24
2025-06-22,0.0,28.642857142857142,18.17142857142857,0.7858994297563504,0.0006896551724137932,0.4356318978924224,Medium,6,25,False,True,False,25
2025-06-29,0.1673640167364017,31.885714285714283,19.82857142857143,0.8786936236391913,0.004827586206896551,0.5463245782185788,High,6,26,False,True,False,26
2025-07-06,0.1673640167364017,29.75714285714286,19.1,0.8221876620010369,0.0,0.5303383069685119,High,7,27,False,True,False,27
2025-07-13,0.0,32.15714285714286,20.9,0.8880248833592534,0.0,0.466407465007776,High,7,28,False,True,False,28
2025-07-20,0.20083682008368203,31.585714285714285,21.557142857142857,0.9004665629860031,0.0,0.570558378937642,High,7,29,False,True,False,29
2025-07-27,0.21338912133891214,35.357142857142854,23.457142857142856,0.9999999999999998,0.0,0.606694560669456,High,7,30,False,True,False,30
2025-08-03,0.0,31.314285714285713,23.057142857142857,0.911353032659409,0.006206896551724137,0.47216453048747786,High,8,31,False,True,False,31
2025-08-10,0.21757322175732222,30.542857142857144,23.185714285714287,0.8947641264904096,0.012413793103448275,0.5747330902050943,High,8,32,False,True,False,32
2025-08-17,0.0,29.028571428571432,22.7,0.8626231207879731,0.0,0.45878693623639194,High,8,33,False,True,False,33
2025-08-24,0.19246861924686193,29.6,20.342857142857145,0.8330741316744428,0.01517241379310345,0.5431220663671431,High,8,34,False,True,False,34
2025-08-31,0.0,28.585714285714285,20.214285714285715,0.8107827890098498,0.0,0.44323483670295494,Medium,8,35,False,True,False,35
2025-09-07,0.1589958158995816,28.085714285714285,20.785714285714285,0.8113011923276308,0.08689655172413793,0.5055089553032523,High,9,36,False,False,False,36
2025-09-14,0.0,25.985714285714288,18.928571428571427,0.7350959046137895,0.009655172413793102,0.41859773690137825,Medium,9,37,False,False,False,37
2025-09-21,0.0,24.771428571428572,16.928571428571427,0.6837739761534474,0.019310344827586208,0.40127012388051697,Medium,9,38,False,False,False,38
2025-09-28,0.0,23.8,16.942857142857143,0.6583722135821668,0.01586206896551724,0.3943392502815466,Medium,9,39,False,False,False,39
2025-10-05,0.0,20.342857142857145,14.457142857142856,0.5588387765681702,0.1179310344827586,0.34406542607389934,Medium,10,40,False,False,False,40
2025-10-12,0.2259414225941423,18.071428571428573,12.671428571428573,0.492483151892172,0.2013793103448276,0.4204397947957572,Medium,10,41,False,False,False,41
2025-10-19,0.2259414225941423,18.385714285714283,13.214285714285714,0.49922239502332816,0.07793103448275862,0.44715122290751785,High,10,42,False,False,False,42
2025-10-26,0.0,19.75714285714286,13.142857142857142,0.5251425609123899,0.5496551724137931,0.24761173379095835,Low,10,43,False,False,False,43
2025-11-02,0.0,19.642857142857142,11.185714285714283,0.47589424572317257,0.09724137931034482,0.32331999785488286,Low,11,44,False,False,False,44
2025-11-09,0.0,19.457142857142856,13.614285714285714,0.5209953343701399,0.05103448275862069,0.34609170375931786,Medium,11,45,False,False,False,45
2025-11-16,0.0,16.485714285714288,10.3,0.41472265422498694,0.15379310344827588,0.2936581755778409,Low,11,46,False,False,False,46
2025-11-23,0.0,20.24285714285714,14.385714285714286,0.5505443234836702,0.011724137931034483,0.3628184694588942,Medium,11,47,False,False,False,47
2025-11-30,0.0,16.257142857142856,10.771428571428572,0.4126490409538621,0.1103448275862069,0.3017257467689173,Low,11,48,False,False,False,48
2025-12-07,0.0,15.214285714285714,8.714285714285714,0.3514774494556764,0.3275862068965517,0.23992599345739257,Low,12,49,False,False,True,49
2025-12-14,0.0,11.714285714285714,7.142857142857143,0.27682737169517885,0.028965517241379312,0.2772551080602778,Low,12,50,False,False,True,50
2025-12-21,0.0,12.3,5.728571428571429,0.24572317262830484,0.007586206896551725,0.2721997104091811,Low,12,51,False,False,True,51
2025-12-28,0.7489539748953975,10.014285714285714,6.042857142857143,0.23120787973043028,0.12137931034482757,0.6195634892978623,High,12,52,False,False,True,52
2026-01-04,0.26359832635983266,8.9,3.3142857142857145,0.16796267496111977,0.1682758620689655,0.3485327932544592,Medium,1,1,False,False,True,1
2026-01-11,0.28451882845188287,14.3,7.242857142857142,0.3359253499222395,0.43931034482758624,0.35517495023709605,Medium,1,2,False,False,True,2
2026-01-18,0.3179916317991632,6.6571428571428575,2.514285714285714,0.1010886469673406,0.12551724137931033,0.36421896171392176,Medium,1,3,False,False,True,3
2026-01-25,0.4184100418410042,9.342857142857143,4.685714285714285,0.18247796785899428,0.09034482758620689,0.44587944576095906,High,1,4,False,False,True,4
2026-02-01,0.27196652719665276,12.742857142857144,8.257142857142856,0.30896837739761535,0.27655172413793105,0.37336343199002475,Medium,2,5,False,False,True,5
2026-02-08,0.25104602510460255,11.471428571428572,6.0,0.24779678589942977,0.20551724137931035,0.35875860004626814,Medium,2,6,False,False,True,6
2026-02-15,0.6820083682008369,13.3,7.8428571428571425,0.30482115085536543,0.10137931034482758,0.6121746672880626,High,2,7,False,False,True,7
2026-02-22,0.25523012552301255,13.342857142857143,6.585714285714286,0.2835666148263349,0.19448275862068967,0.3737884954852688,Medium,2,8,False,False,True,8
2026-03-01,0.2092050209205021,8.557142857142857,3.914285714285714,0.16018662519440124,0.0813793103448276,0.33638263594960593,Medium,3,9,True,False,False,9
2026-03-08,0.13389121338912136,11.757142857142856,3.5142857142857147,0.19854847071021253,0.006206896551724138,0.3252687685972796,Low,3,10,True,False,False,10
2026-03-15,0.21757322175732222,12.12857142857143,5.614285714285714,0.22291342664593056,0.004137931034482759,0.37483305266554373,Medium,3,11,True,False,False,11
2026-03-22,0.25523012552301255,9.714285714285714,6.028571428571429,0.21617418351477452,0.23931034482758623,0.34460524885042143,Medium,3,12,True,False,False,12
2026-03-29,0.3221757322175733,12.628571428571428,7.728571428571429,0.2944530844997407,0.43586206896551727,0.3622513776656054,Medium,3,13,True,False,False,13
2026-04-05,0.27196652719665276,16.32857142857143,9.457142857142856,0.3799896319336443,0.3703448275862069,0.3759111876611783,Medium,4,14,True,False,False,14
2026-04-12,0.2677824267782427,14.557142857142855,5.714285714285714,0.2960082944530846,0.08827586206896552,0.4050385293112536,Medium,4,15,True,False,False,15
2026-04-19,0.2677824267782427,16.342857142857145,7.685714285714286,0.3499222395023328,0.0013793103448275863,0.43859202317085566,Medium,4,16,True,False,False,16
2026-04-26,1.0,18.12857142857143,8.185714285714285,0.4085018144116122,0.1289655172413793,0.7967574408752078,High,4,17,True,False,False,17
2026-05-03,0.9623430962343097,15.028571428571428,8.028571428571428,0.34473820632452046,0.15586206896551724,0.7534205962214076,High,5,18,True,False,False,18
