poi_id,otm_xid,name,display_name_en,kinds,category_clean,wikidata,wikipedia_url,lat,lon,query_area,dist_from_query_center_m,rate,address_raw,preview_image,source,needs_review,candidate_count_same_key,wiki_title,wiki_match_method,wiki_match_score,wiki_has_page,wiki_pageviews_total,wiki_pageviews_avg,wiki_pageviews_max,wiki_days_observed,wiki_popularity_score
otm_W24805102,W24805102,Abbasağa park,Abbasağa park,"urban_environment,gardens_and_parks,cultural,interesting_places",attraction,Q38186707,,41.04656219482422,29.006166458129883,Yildiz Palace,614.61583199,2,,,opentripmap,0,1,Gezi Park protests,search,0.25,1,0.0,0.0,0.0,0,0.0
otm_W444944499,W444944499,Abdurrahman Ağa Mosque,Abdurrahman Ağa Mosque,"religion,mosques,interesting_places",religious,Q6054560,,41.03158187866211,29.0223331451416,Uskudar Waterfront,878.70432599,2,,,opentripmap,0,1,,,,0,0.0,0.0,0.0,0,0.0
otm_W523879940,W523879940,Ahmediye Cami,Ahmediye Cami,"religion,mosques,interesting_places",religious,Q6056835,,41.01496124267578,28.946699142456055,Fatih / Valens Aqueduct,854.98235509,2,,,opentripmap,0,1,,,,0,0.0,0.0,0.0,0,0.0
otm_W175520628,W175520628,Ahrida Synagogue,Ahrida Synagogue,"religion,synagogues,interesting_places",religious,Q3393562,,41.03291320800781,28.945518493652344,Balat / Fener,500.86057773,2,,,opentripmap,0,1,Ahrida Synagogue of Istanbul,search,0.6666666666666666,1,0.0,0.0,0.0,0,0.0
otm_Q64517880,Q64517880,Ali Pertek Mosque,Ali Pertek Mosque,"religion,mosques,interesting_places",religious,Q64517880,,41.08858108520508,29.056739807128903,Rumeli Hisari,408.71564679,2,,,opentripmap,0,1,Pertek,search,0.3333333333333333,1,0.0,0.0,0.0,0,0.0
otm_W46332545,W46332545,Alman Protestan Kilisesi,Alman Protestan Kilisesi,"religion,churches,interesting_places,other_churches",religious,Q65741537,,41.03614044189453,28.97385025024414,Istiklal / Pera,421.80644011,2,,,opentripmap,0,1,,,,0,0.0,0.0,0.0,0,0.0
otm_Q620190,Q620190,Apostolic Exarchate of Istanbul,Apostolic Exarchate of Istanbul,"religion,other_temples,interesting_places",religious,Q620190,,41.03689956665039,28.977500915527344,Istiklal / Pera,334.85741244,2,,,opentripmap,0,1,Exarchate of Istanbul,search,0.6666666666666666,1,0.0,0.0,0.0,0,0.0
otm_N5665713222,N5665713222,Atlas,Atlas,"cultural,cinemas,theatres_and_entertainments,interesting_places",attraction,Q6065720,,41.034183502197266,28.97917366027832,Istiklal / Pera,111.56845856,2,,,opentripmap,0,1,Atlas,search,1.0,1,0.0,0.0,0.0,0,0.0
otm_W167640480,W167640480,Aya Nikola Kilisesi,Aya Nikola Kilisesi,"religion,churches,interesting_places,other_churches",religious,Q25477759,,41.02445602416992,28.97852325439453,Galata Tower,373.18513,2,,,opentripmap,0,1,,,,0,0.0,0.0,0.0,0,0.0
otm_Q61071689,Q61071689,Ayrılık Çeşmesi,Ayrılık Çeşmesi,"fountains,historic,cultural,urban_environment,monuments_and_memorials,interesting_places,sculptures,monuments",historic,Q61071689,,41.000221252441406,29.030738830566406,Kadikoy Historic Center,1100.56016711,2,,,opentripmap,0,1,Ayrılık Çeşmesi (Istanbul Metro),search,0.5,1,0.0,0.0,0.0,0,0.0
otm_Q31188778,Q31188778,Ayvansaray Panayia Balino Church,Ayvansaray Panayia Balino Church,"religion,churches,interesting_places,other_churches",religious,Q31188778,,41.03580474853515,28.944805145263672,Balat / Fener,793.19539096,2,,,opentripmap,0,1,,,,0,0.0,0.0,0.0,0,0.0
otm_W329089871,W329089871,Aziz Mahmud Hudayi Vakfi Gazanfer Ağa Medresesi Egitim ve Kultur Merkezi,Aziz Mahmud Hudayi Vakfi Gazanfer Ağa Medresesi Egitim ve Kultur Merkezi,"cultural,museums,interesting_places,other_museums",museum,Q31189333,,41.01634216308594,28.95543670654297,Fatih / Valens Aqueduct,115.46007627,2,,,opentripmap,0,1,,,,0,0.0,0.0,0.0,0,0.0
otm_Q18979885,Q18979885,Badawi Tekke of Beylerbeyi,Badawi Tekke of Beylerbeyi,"religion,other_temples,interesting_places",religious,Q18979885,,41.041378021240234,29.045475006103516,Beylerbeyi Palace,423.95557917,2,,,opentripmap,0,1,Badawi Tekke of Beylerbeyi,search,1.0,1,0.0,0.0,0.0,0,0.0
otm_W338274455,W338274455,Bahariye Mevlevihanesi,Bahariye Mevlevihanesi,"other,unclassified_objects,interesting_places,historic_object",historic,Q4900443,,41.05601119995117,28.940004348754883,Eyup / Pierre Loti,1080.98005725,2,,,opentripmap,0,1,Beşiktaş Mevlevihanesi,search,0.3333333333333333,1,0.0,0.0,0.0,0,0.0
otm_Q65059780,Q65059780,Battle of Constantinople,Battle of Constantinople,"battlefields,historic,historical_places,interesting_places",historic,Q65059780,,41.01388931274414,28.955554962158203,Fatih / Valens Aqueduct,354.51758639,2,,,opentripmap,0,1,Battle of Constantinople,search,1.0,1,0.0,0.0,0.0,0,0.0
otm_Q2527826,Q2527826,Battle of Pegae,Battle of Pegae,"battlefields,historic,historical_places,interesting_places",historic,Q2527826,,41.01224136352539,28.97601890563965,Topkapi Palace,618.05045638,2,,,opentripmap,0,1,Battle of Pegae,search,1.0,1,0.0,0.0,0.0,0,0.0
otm_Q3409200,Q3409200,Bet Nissim Synagogue,Bet Nissim Synagogue,"religion,synagogues,interesting_places",religious,Q3409200,,41.032928466796875,29.03145980834961,Beylerbeyi Palace,1262.01260223,2,,,opentripmap,0,1,Bet Nissim Synagogue,search,1.0,1,0.0,0.0,0.0,0,0.0
otm_N6548565311,N6548565311,Burhaniye Camii,Burhaniye Camii,"religion,other_temples,interesting_places",religious,Q60753015,,41.03091812133789,29.047670364379883,Beylerbeyi Palace,1370.5084583,2,,,opentripmap,0,1,,,,0,0.0,0.0,0.0,0,0.0
otm_N5862307939,N5862307939,Bülbülderesi Mezarlığı,Bülbülderesi Mezarlığı,"cemeteries,historic,burial_places,interesting_places",historic,Q6028021,,41.0261344909668,29.02469825744629,Uskudar Waterfront,799.69665462,2,,,opentripmap,0,1,,,,0,0.0,0.0,0.0,0,0.0
otm_Q6024151,Q6024151,Caferağa Mosque,Caferağa Mosque,"religion,mosques,interesting_places",religious,Q6024151,,40.98933410644531,29.024396896362305,Kadikoy Historic Center,236.34390278,2,,,opentripmap,0,1,"Caferağa, Kadıköy",search,0.3333333333333333,1,0.0,0.0,0.0,0,0.0
otm_W310249875,W310249875,Cami,Cami,"religion,mosques,interesting_places",religious,Q63348784,,41.091896057128906,29.04642105102539,Rumeli Hisari,1167.9555228,2,,,opentripmap,0,1,Cami (disambiguation),search,0.5,1,0.0,0.0,0.0,0,0.0
otm_Q1366011,Q1366011,Chaldean Catholic Archeparchy of Diyarbakir,Chaldean Catholic Archeparchy of Diyarbakir,"religion,other_temples,interesting_places",religious,Q1366011,,41.01666641235352,28.96666717529297,Suleymaniye,246.63447304,2,,,opentripmap,0,1,Chaldean Catholic Archeparchy of Amida,search,0.6,1,0.0,0.0,0.0,0,0.0
otm_W588282831,W588282831,Church of the Holy Cross,Church of the Holy Cross,"religion,churches,interesting_places,other_churches",religious,Q20471279,,41.02481842041016,29.030797958374023,Uskudar Waterfront,1316.34529679,2,,,opentripmap,0,1,"Church of the Holy Cross, Ilam",search,0.8,1,0.0,0.0,0.0,0,0.0
otm_Q20474865,Q20474865,Divanyolu Çeşmesi,Divanyolu Çeşmesi,"fountains,historic,cultural,urban_environment,monuments_and_memorials,interesting_places,sculptures,monuments",historic,Q20474865,,41.00837707519531,28.973268508911133,Sultanahmet Core,444.59413268,2,,,opentripmap,0,1,,,,0,0.0,0.0,0.0,0,0.0
otm_W315742598,W315742598,Dragoman Yunus Beg Mosque,Dragoman Yunus Beg Mosque,"religion,mosques,interesting_places",religious,Q6042026,,41.02887344360352,28.9440860748291,Balat / Fener,480.97574189,2,,,opentripmap,0,1,,,,0,0.0,0.0,0.0,0,0.0
otm_Q1335287,Q1335287,Emek Sineması,Emek Sineması,"cinemas,cultural,theatres_and_entertainments,interesting_places",attraction,Q1335287,,41.034908294677734,28.97969627380371,Istiklal / Pera,188.19122084,2,,,opentripmap,0,1,,,,0,0.0,0.0,0.0,0,0.0
otm_Q6102514,Q6102514,Fenerbahçe Museum,Fenerbahçe Museum,"museums,cultural,interesting_places,other_museums",museum,Q6102514,,40.98807144165039,29.037443161010746,Kadikoy Historic Center,988.90934118,2,,,opentripmap,0,1,Fenerbahçe S.K.,search,0.5,1,0.0,0.0,0.0,0,0.0
otm_N8225587082,N8225587082,Feshane,Feshane,"architecture,historic_architecture,interesting_places,other_buildings_and_structures",historic,Q6059242,,41.0455436706543,28.937965393066406,Eyup / Pierre Loti,520.10004876,2,,,opentripmap,0,2,,,,0,0.0,0.0,0.0,0,0.0
otm_W165718178,W165718178,Galata Mevlevi House Museum,Galata Mevlevi House Museum,"religion,other_temples,cultural,museums,interesting_places,other_museums",museum,Q6090478,,41.02801513671875,28.975114822387695,Galata Tower,264.00056931,2,,,opentripmap,0,2,Galata Mevlevi Lodge Museum,search,0.6,1,0.0,0.0,0.0,0,0.0
otm_W235253300,W235253300,Hagia Triada Greek Orthodox Church,Hagia Triada Greek Orthodox Church,"religion,other_temples,gardens_and_parks,cultural,urban_environment,interesting_places",religious,,,40.9861946105957,29.027517318725582,Kadikoy Historic Center,532.68853062,2,,,opentripmap,1,1,"Hagia Triada Church, Istanbul",search,0.5,1,39244.0,107.51780821917808,13376.0,365,0.024265748405171962
otm_W676830364,W676830364,"Haidar Pasha Cemetery, Commonwealth War Graves Commission Plot","Haidar Pasha Cemetery, Commonwealth War Graves Commission Plot","cemeteries,historic,monuments_and_memorials,burial_places,interesting_places,war_graves,monuments",historic,Q62060898,,40.99964141845703,29.02056312561035,Kadikoy Historic Center,1084.03976569,2,,,opentripmap,0,1,,,,0,0.0,0.0,0.0,0,0.0
otm_Q3397455,Q3397455,Handan Agha Mosque,Handan Agha Mosque,"religion,mosques,interesting_places",religious,Q3397455,,41.03821563720703,28.951101303100582,Balat / Fener,953.06091594,2,,,opentripmap,0,1,Handan Agha Mosque,search,1.0,1,0.0,0.0,0.0,0,0.0
otm_Q106090154,Q106090154,Hasan Rıza Paşa Çeşmesi,Hasan Rıza Paşa Çeşmesi,"fountains,historic,cultural,urban_environment,monuments_and_memorials,interesting_places,sculptures,monuments",historic,Q106090154,,40.98518371582031,29.02216339111328,Kadikoy Historic Center,724.07361674,2,,,opentripmap,0,1,,,,0,0.0,0.0,0.0,0,0.0
otm_Q29877998,Q29877998,Hayal Kahvesi,Hayal Kahvesi,"concert_halls,cultural,theatres_and_entertainments,interesting_places",attraction,Q29877998,,41.03554916381836,28.983484268188477,Istiklal / Pera,504.1293983,2,,,opentripmap,0,1,,,,0,0.0,0.0,0.0,0,0.0
otm_N278713308,N278713308,Holy Trinity,Holy Trinity,"religion,churches,interesting_places,catholic_churches",religious,Q25474174,,41.03173065185547,28.975557327270508,Istiklal / Pera,311.10363978,2,,,opentripmap,0,1,Holy Trinity (disambiguation),search,0.6666666666666666,1,0.0,0.0,0.0,0,0.0
otm_Q105814877,Q105814877,Horhor Çeşmesi (Kırma Tulumba Sokağı),Horhor Çeşmesi (Kırma Tulumba Sokağı),"fountains,historic,cultural,urban_environment,monuments_and_memorials,interesting_places,sculptures,monuments",historic,Q105814877,,41.0131950378418,28.951019287109375,Fatih / Valens Aqueduct,625.31732766,2,,,opentripmap,0,1,,,,0,0.0,0.0,0.0,0,0.0
otm_Q106035131,Q106035131,Hüseyin Ağa Çeşmesi,Hüseyin Ağa Çeşmesi,"fountains,historic,cultural,urban_environment,monuments_and_memorials,interesting_places,sculptures,monuments",historic,Q106035131,,40.989891052246094,29.02583885192871,Kadikoy Historic Center,118.74609798,2,,,opentripmap,0,1,,,,0,0.0,0.0,0.0,0,0.0
otm_W335364925,W335364925,Imperial Gate,Imperial Gate,"fortifications,defensive_walls,historic,interesting_places",historic,Q6090328,,41.00860977172851,28.98147201538086,Hagia Sophia / Basilica Cistern,148.51558916,2,,,opentripmap,0,2,India Gate,search,0.3333333333333333,1,0.0,0.0,0.0,0,0.0
otm_W59600891,W59600891,Istanbul Radio House,Istanbul Radio House,"other,unclassified_objects,interesting_places,tourist_object",attraction,Q6024559,,41.04454803466797,28.987281799316406,Dolmabahce,1274.97079722,2,,,opentripmap,0,1,Istanbul,search,0.3333333333333333,1,1617259.0,4430.846575342466,13915.0,365,1.0
otm_Q6088683,Q6088683,Istanbul Zoology Museum,Istanbul Zoology Museum,"museums,cultural,science_museums,interesting_places",museum,Q6088683,,41.01333236694336,28.963611602783203,Suleymaniye,318.78903543,2,,,opentripmap,0,1,Istanbul Zoology Museum,search,1.0,1,0.0,0.0,0.0,0,0.0
otm_Q20471148,Q20471148,Kadıköy Süryani Kilisesi,Kadıköy Süryani Kilisesi,"religion,churches,interesting_places,other_churches",religious,Q20471148,,40.983665466308594,29.02553939819336,Kadikoy Historic Center,806.02126033,2,,,opentripmap,0,1,,,,0,0.0,0.0,0.0,0,0.0
otm_N5787843345,N5787843345,Kaligaria Gate,Kaligaria Gate,"fortifications,historic,interesting_places,castles",historic,Q6069178,,41.03647232055664,28.93939781188965,Eyup / Pierre Loti,1398.53106247,2,,,opentripmap,0,1,,,,0,0.0,0.0,0.0,0,0.0
otm_Q6024672,Q6024672,Karikatür ve Mizah Müzesi,Karikatür ve Mizah Müzesi,"museums,cultural,interesting_places,other_museums",museum,Q6024672,,41.0330810546875,28.973779678344727,Istiklal / Pera,358.22942489,2,,,opentripmap,0,1,,,,0,0.0,0.0,0.0,0,0.0
otm_W165484023,W165484023,Kemankeş Karamustafa Paşa Camii,Kemankeş Karamustafa Paşa Camii,"religion,other_temples,interesting_places",religious,Q25472937,,41.02275466918945,28.97670555114746,Galata Tower,380.36292314,2,,,opentripmap,0,1,,,,0,0.0,0.0,0.0,0,0.0
otm_Q1775931,Q1775931,Kloster Sanctus Angelus in Rufiniano,Kloster Sanctus Angelus in Rufiniano,"religion,monasteries,interesting_places",religious,Q1775931,,40.988887786865234,29.02777862548828,Kadikoy Historic Center,255.62628159,2,,,opentripmap,0,1,,,,0,0.0,0.0,0.0,0,0.0
otm_Q106151902,Q106151902,Ladikli Ahmed Ağa Çeşmesi,Ladikli Ahmed Ağa Çeşmesi,"fountains,historic,cultural,urban_environment,monuments_and_memorials,interesting_places,sculptures,monuments",historic,Q106151902,,40.9958381652832,29.023975372314453,Kadikoy Historic Center,582.30106093,2,,,opentripmap,0,1,,,,0,0.0,0.0,0.0,0,0.0
otm_W175517661,W175517661,Mahmut Pasha Hamam,Mahmut Pasha Hamam,"religion,other_temples,interesting_places",religious,Q101049516,,41.01119613647461,28.971376419067383,Eminonu / Spice Bazaar,597.10811889,2,,,opentripmap,0,1,Mahmut Pasha Hamam,search,1.0,1,0.0,0.0,0.0,0,0.0
otm_Q48969579,Q48969579,"Melkite Greek Catholic Cathedral, Istanbul","Melkite Greek Catholic Cathedral, Istanbul","religion,churches,interesting_places,other_churches",religious,Q48969579,,41.034889221191406,28.976119995117188,Istiklal / Pera,185.62903722,2,,,opentripmap,0,1,"Holy Trinity Greek Catholic Cathedral, Istanbul",search,0.5714285714285714,1,0.0,0.0,0.0,0,0.0
otm_W309052088,W309052088,Mesih Mehmed Pasha Mosque,Mesih Mehmed Pasha Mosque,"religion,mosques,interesting_places",religious,Q56907,,41.02188873291016,28.943557739257812,Balat / Fener,1009.79174866,2,,,opentripmap,0,1,Mesih Mehmed Pasha Mosque,search,1.0,1,0.0,0.0,0.0,0,0.0
otm_W103339340,W103339340,Museum Of Ancient Orient,Museum Of Ancient Orient,"cultural,museums,interesting_places,other_museums",museum,Q99397898,,41.01144790649414,28.9804630279541,Topkapi Palace,238.76065077,2,,,opentripmap,0,1,Ancient Orient Museum,search,1.0,1,0.0,0.0,0.0,0,0.0
otm_Q6056837,Q6056837,Müderris Abdülbaki Efendi Camii,Müderris Abdülbaki Efendi Camii,"religion,mosques,interesting_places",religious,Q6056837,,41.02743911743164,29.020336151123047,Uskudar Waterfront,468.74416103,2,,,opentripmap,0,1,,,,0,0.0,0.0,0.0,0,0.0
otm_Q20474293,Q20474293,Ortaköy Surp Asdvadzadzin Kilisesi,Ortaköy Surp Asdvadzadzin Kilisesi,"religion,churches,interesting_places,other_churches",religious,Q20474293,,41.04979705810547,29.02303123474121,Ortakoy,373.01882501,2,,,opentripmap,0,1,,,,0,0.0,0.0,0.0,0,0.0
otm_Q25474126,Q25474126,Ortaköy Surp Krikor Lusavoriç Kilisesi,Ortaköy Surp Krikor Lusavoriç Kilisesi,"religion,churches,interesting_places,other_churches",religious,Q25474126,,41.0521125793457,29.024194717407227,Ortakoy,555.44034549,2,,,opentripmap,0,1,,,,0,0.0,0.0,0.0,0,0.0
otm_N6432240559,N6432240559,Ortaoyuncular Tiyatrosu,Ortaoyuncular Tiyatrosu,"cultural,theatres_and_entertainments,interesting_places,other_theatres",attraction,Q6028362,,41.034400939941406,28.979145050048828,Istiklal / Pera,118.45041591,2,,,opentripmap,0,1,,,,0,0.0,0.0,0.0,0,0.0
otm_Q106175113,Q106175113,Osman Ağa Çeşmesi,Osman Ağa Çeşmesi,"fountains,historic,cultural,urban_environment,monuments_and_memorials,interesting_places,sculptures,monuments",historic,Q106175113,,40.99553680419922,29.041166305541992,Kadikoy Historic Center,1352.71703016,2,,,opentripmap,0,1,,,,0,0.0,0.0,0.0,0,0.0
otm_N6525497699,N6525497699,Oyun Atölyesi,Oyun Atölyesi,"cultural,theatres_and_entertainments,interesting_places,other_theatres",attraction,Q6050267,,40.98635482788086,29.0257625579834,Kadikoy Historic Center,506.8820494,2,,,opentripmap,0,1,,,,0,0.0,0.0,0.0,0,0.0
otm_Q1997570,Q1997570,Palace of Antiochos,Palace of Antiochos,"palaces,architecture,historic_architecture,interesting_places",historic,Q1997570,,41.00740051269531,28.975099563598633,Sultanahmet Core,264.1695703,2,,,opentripmap,0,1,Palace of Antiochos,search,1.0,1,0.0,0.0,0.0,0,0.0
otm_Q1152384,Q1152384,Palace of Daphne,Palace of Daphne,"palaces,architecture,historic_architecture,interesting_places",historic,Q1152384,,41.00600051879883,28.97599983215332,Sultanahmet Core,94.70736182,2,,,opentripmap,0,1,Palace of Daphne,search,1.0,1,0.0,0.0,0.0,0,0.0
otm_Q1997580,Q1997580,Palace of Lausus,Palace of Lausus,"palaces,architecture,historic_architecture,interesting_places",historic,Q1997580,,41.0078010559082,28.975400924682617,Sultanahmet Core,291.39254378,2,,,opentripmap,0,1,Palace of Lausus,search,1.0,1,0.0,0.0,0.0,0,0.0
otm_Q31188713,Q31188713,Panayia Hançeriotissa Kilisesi,Panayia Hançeriotissa Kilisesi,"religion,churches,interesting_places,other_churches",religious,Q31188713,,41.0329704284668,28.940889358520508,Balat / Fener,825.28601373,2,,,opentripmap,0,1,,,,0,0.0,0.0,0.0,0,0.0
otm_Q31188024,Q31188024,Panayia İsodion Church,Panayia İsodion Church,"religion,churches,interesting_places,other_churches",religious,Q31188024,,41.03277587890625,28.975833892822266,Istiklal / Pera,213.85909942,2,,,opentripmap,0,1,,,,0,0.0,0.0,0.0,0,0.0
otm_W884165212,W884165212,Perili Köşk,Perili Köşk,"other,unclassified_objects,interesting_places,tourist_object",attraction,Q12811372,,41.08917236328125,29.056659698486328,Rumeli Hisari,474.42222702,2,,,opentripmap,0,1,Perili Köşk,search,1.0,1,0.0,0.0,0.0,0,0.0
otm_Q30682582,Q30682582,Piyer Loti Museum,Piyer Loti Museum,"museums,cultural,interesting_places,other_museums",museum,Q30682582,,41.054443359375,28.934165954589844,Eyup / Pierre Loti,726.23065996,2,,,opentripmap,0,1,Piyer Loti Museum,search,1.0,1,0.0,0.0,0.0,0,0.0
otm_Q65051536,Q65051536,Pyrrhias Cyon,Pyrrhias Cyon,"settlements,historic,archaeology,interesting_places",historic,Q65051536,,41.08811569213867,29.04944610595703,Rumeli Hisari,713.71228073,2,,,opentripmap,0,1,Pyrrhias Cyon,search,1.0,1,0.0,0.0,0.0,0,0.0
otm_Q1400402,Q1400402,Reconquest of Constantinople,Reconquest of Constantinople,"battlefields,historic,historical_places,interesting_places",historic,Q1400402,,41.01666641235352,28.97694396972656,Eminonu / Spice Bazaar,567.60433361,2,,,opentripmap,0,1,Reconquest of Constantinople,search,1.0,1,0.0,0.0,0.0,0,0.0
otm_N6560073264,N6560073264,Rexx Cinema,Rexx Cinema,"cultural,cinemas,theatres_and_entertainments,interesting_places",attraction,Q36174965,,40.98738098144531,29.026870727539062,Kadikoy Historic Center,393.87776228,2,,,opentripmap,0,1,,,,0,0.0,0.0,0.0,0,0.0
otm_N5081442512,N5081442512,Rezan Has Museum,Rezan Has Museum,"cultural,museums,interesting_places,other_museums",museum,Q7319839,,41.0252799987793,28.958433151245117,Balat / Fener,883.34923769,2,,,opentripmap,0,1,Rezan Has Museum,search,1.0,1,0.0,0.0,0.0,0,0.0
otm_W309036497,W309036497,Rum Ortodoks Aya Konstantin Kilisesi,Rum Ortodoks Aya Konstantin Kilisesi,"religion,churches,interesting_places,other_churches",religious,Q21524121,,41.03805160522461,28.97709274291992,Istiklal / Pera,465.90047775,2,,,opentripmap,0,1,,,,0,0.0,0.0,0.0,0,0.0
otm_Q1389334,Q1389334,Schiffbrücke über den Bosporus,Schiffbrücke über den Bosporus,"architecture,bridges,interesting_places,moveable_bridges",attraction,Q1389334,,41.08722305297851,29.06068420410156,Rumeli Hisari,415.91024682,2,,,opentripmap,0,1,,,,0,0.0,0.0,0.0,0,0.0
otm_Q6035037,Q6035037,Ses Theater,Ses Theater,"theatres_and_entertainments,cultural,interesting_places,other_theatres",attraction,Q6035037,,41.03450775146485,28.97919273376465,Istiklal / Pera,128.03512319,2,,,opentripmap,0,1,Movie theater,search,0.3333333333333333,1,0.0,0.0,0.0,0,0.0
otm_Q3485862,Q3485862,Siege of Constantinople,Siege of Constantinople,"battlefields,historic,historical_places,interesting_places",historic,Q3485862,,41.01224136352539,28.97601890563965,Topkapi Palace,618.05045638,2,,,opentripmap,0,1,Siege of Constantinople (860),search,0.6666666666666666,1,19589.0,53.66849315068493,784.0,365,0.01211246930763718
otm_Q3181408,Q3181408,Siege of Constantinople,Siege of Constantinople,"battlefields,historic,historical_places,interesting_places",historic,Q3181408,,41.01224136352539,28.97601890563965,Eminonu / Spice Bazaar,680.67586898,2,,,opentripmap,0,1,Siege of Constantinople (860),search,0.6666666666666666,1,19589.0,53.66849315068493,784.0,365,0.01211246930763718
otm_Q6052827,Q6052827,Sultan III. Mustafa Fountain,Sultan III. Mustafa Fountain,"fountains,historic,cultural,urban_environment,monuments_and_memorials,interesting_places,sculptures,monuments",historic,Q6052827,,41.02462387084961,29.009090423583984,Uskudar Waterfront,530.2011187,2,,,opentripmap,0,1,Beyhan Sultan (daughter of Mustafa III),search,0.5,1,0.0,0.0,0.0,0,0.0
otm_Q25474044,Q25474044,Surp Asdvadzadzin Ermeni Katolik Kilisesi,Surp Asdvadzadzin Ermeni Katolik Kilisesi,"religion,churches,interesting_places,other_churches",religious,Q25474044,,41.0352783203125,28.97944450378418,Istiklal / Pera,200.69069386,2,,,opentripmap,0,1,,,,0,0.0,0.0,0.0,0,0.0
otm_Q6019728,Q6019728,Surp Hovhan Vosgeperan Kilisesi,Surp Hovhan Vosgeperan Kilisesi,"religion,churches,interesting_places,other_churches",religious,Q6019728,,41.0352783203125,28.97944450378418,Istiklal / Pera,200.69600585,2,,,opentripmap,0,1,,,,0,0.0,0.0,0.0,0,0.0
otm_Q20471350,Q20471350,Surp Yerrortutyun Armenian Church,Surp Yerrortutyun Armenian Church,"religion,churches,interesting_places,other_churches",religious,Q20471350,,41.03424453735352,28.97757911682129,Istiklal / Pera,46.81948827,2,,,opentripmap,0,1,Surp Yerrortutyun Armenian Church,search,1.0,1,0.0,0.0,0.0,0,0.0
otm_Q20471356,Q20471356,Surp Yeyğa Kilisesi,Surp Yeyğa Kilisesi,"religion,churches,interesting_places,other_churches",religious,Q20471356,,41.04298782348633,28.93124008178711,Eyup / Pierre Loti,569.87327725,2,,,opentripmap,0,1,,,,0,0.0,0.0,0.0,0,0.0
otm_W237058776,W237058776,Söğütlüçeşme Mosque,Söğütlüçeşme Mosque,"religion,other_temples,interesting_places,baths_and_saunas,saunas,amusements",religious,Q105671926,,40.9922981262207,29.03331756591797,Kadikoy Historic Center,610.64639885,2,,,opentripmap,0,1,,,,0,0.0,0.0,0.0,0,0.0
otm_Q56221678,Q56221678,T3 (İstanbul Tram),T3 (İstanbul Tram),"museums,cultural,interesting_places,heritage_railways,museums_of_science_and_technology,railway_museums,open_air_museums",museum,Q56221678,,40.98991012573242,29.022003173828125,Kadikoy Historic Center,377.95573714,2,,,opentripmap,0,1,Tram,search,0.5,1,0.0,0.0,0.0,0,0.0
otm_N4520210689,N4520210689,Tabaklar Camii,Tabaklar Camii,"religion,mosques,interesting_places",religious,Q6055439,,41.01759719848633,29.02060890197754,Uskudar Waterfront,1018.2031012,2,,,opentripmap,0,1,,,,0,0.0,0.0,0.0,0,0.0
otm_W112659195,W112659195,Tahtakale Hamam,Tahtakale Hamam,"architecture,historic_architecture,interesting_places,other_buildings_and_structures",historic,Q100320010,,41.01775360107422,28.96790885925293,Eminonu / Spice Bazaar,237.72782077,2,,,opentripmap,0,1,Tahtakale Hamam,search,1.0,1,0.0,0.0,0.0,0,0.0
otm_N7112399780,N7112399780,Tarlabasi,Tarlabasi,"religion,churches,interesting_places,other_churches",religious,Q20471688,,41.03667449951172,28.98073959350586,Istiklal / Pera,389.68987829,2,,,opentripmap,0,1,,,,0,0.0,0.0,0.0,0,0.0
otm_Q20470923,Q20470923,Tatavla Aya Dimitri Church,Tatavla Aya Dimitri Church,"religion,churches,interesting_places,other_churches",religious,Q20470923,,41.00972366333008,28.981111526489254,Hagia Sophia / Basilica Cistern,216.70381027,2,,,opentripmap,0,1,,,,0,0.0,0.0,0.0,0,0.0
otm_N1620494633,N1620494633,Tomb of Hatice Turhan Sultan,Tomb of Hatice Turhan Sultan,"historic,monuments_and_memorials,burial_places,interesting_places,other_burial_places,monuments",historic,Q66537010,,41.01620101928711,28.971904754638672,Eminonu / Spice Bazaar,147.14833408,2,,,opentripmap,0,1,Tomb of Turhan Sultan,search,0.75,1,0.0,0.0,0.0,0,0.0
otm_W111002511,W111002511,Tomb of Hürrem Sultan,Tomb of Hürrem Sultan,"cemeteries,historic,monuments_and_memorials,burial_places,interesting_places,monuments",historic,Q85817411,,41.0156364440918,28.96457862854004,Suleymaniye,90.53367792,2,,,opentripmap,0,1,Hürrem Sultan,search,0.6666666666666666,1,0.0,0.0,0.0,0,0.0
otm_Q85817590,Q85817590,Tomb of Mehmed the Conqueror,Tomb of Mehmed the Conqueror,"historic,monuments_and_memorials,burial_places,interesting_places,other_burial_places,monuments",historic,Q85817590,,41.01926040649414,28.950305938720703,Fatih / Valens Aqueduct,578.46570607,2,,,opentripmap,0,1,Mehmed II,search,0.25,1,0.0,0.0,0.0,0,0.0
otm_N6939603515,N6939603515,Tomb of Mimar Sinan,Tomb of Mimar Sinan,"historic,monuments_and_memorials,burial_places,interesting_places,other_burial_places,restaurants,foods,monuments,tourist_facilities",historic,Q85817770,,41.01583480834961,28.96277618408203,Suleymaniye,95.13351206,2,,,opentripmap,0,2,Mimar Sinan,search,0.6666666666666666,1,0.0,0.0,0.0,0,0.0
otm_Q85813863,Q85813863,Tomb of Suleiman the Magnificent,Tomb of Suleiman the Magnificent,"historic,monuments_and_memorials,burial_places,interesting_places,other_burial_places,monuments",historic,Q85813863,,41.01568984985352,28.96446990966797,Suleymaniye,79.84021266,2,,,opentripmap,0,1,Suleiman the Magnificent,search,0.75,1,0.0,0.0,0.0,0,0.0
