poi_id,otm_xid,name,display_name_en,kinds,category_clean,wikidata,wikipedia_url,lat,lon,query_area,dist_from_query_center_m,rate,address_raw,preview_image,source,needs_review,candidate_count_same_key,wiki_title,wiki_match_method,wiki_match_score,wiki_has_page,wiki_pageviews_total,wiki_pageviews_avg,wiki_pageviews_max,wiki_days_observed,wiki_popularity_score,wiki_review_decision,wiki_identity_valid,wiki_pageview_available,wiki_review_notes,wiki_title_original,text_combined_raw,text_combined_norm,name_norm,is_mosque,is_church,is_synagogue,is_cathedral,is_palace,is_museum,is_monument,is_cemetery,is_fortress,is_tower,is_hamam,is_bridge,is_tekke_or_dergah,is_tomb,is_fountain,is_gate,subtype_flag_count,has_possible_duplicate,possible_duplicate_group,possible_duplicate_count,exclude_from_part_b,exclude_from_recommendation,exclusion_reason,exclusion_scope,family_iconic_landmark,family_religious_monumental,family_museum_cultural,family_viewpoint_scenic,family_palatial_imperial,family_neighborhood_heritage
otm_N5862307939,N5862307939,Bülbülderesi Mezarlığı,Bülbülderesi Mezarlığı,"cemeteries,historic,burial_places,interesting_places",historic,Q6028021,,41.0261344909668,29.02469825744629,Uskudar Waterfront,799.69665462,2,,,opentripmap,0,1,,,,0,0.0,0.0,0.0,0,0.0,,0,0,,,"Bülbülderesi Mezarlığı Bülbülderesi Mezarlığı cemeteries,historic,burial_places,interesting_places historic ","bulbulderesi mezarligi bulbulderesi mezarligi cemeteries,historic,burial places,interesting places historic",bulbulderesi mezarligi,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,,0,0,0,,,0,0,0,0,0,1
otm_Q6024151,Q6024151,Caferağa Mosque,Caferağa Mosque,"religion,mosques,interesting_places",religious,Q6024151,,40.98933410644531,29.024396896362305,Kadikoy Historic Center,236.34390278,2,,,opentripmap,0,1,"Caferağa, Kadıköy",search,0.3333333333333333,1,0.0,0.0,0.0,0,0.0,,1,0,,"Caferağa, Kadıköy","Caferağa Mosque Caferağa Mosque religion,mosques,interesting_places religious Caferağa, Kadıköy","caferaga mosque caferaga mosque religion,mosques,interesting places religious caferaga, kadikoy",caferaga,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,,,0,1,0,0,0,0
otm_W310249875,W310249875,Cami,Cami,"religion,mosques,interesting_places",religious,Q63348784,,41.091896057128906,29.04642105102539,Rumeli Hisari,1167.9555228,2,,,opentripmap,0,1,Cami (disambiguation),search,0.5,1,0.0,0.0,0.0,0,0.0,,1,0,,Cami (disambiguation),"Cami Cami religion,mosques,interesting_places religious Cami (disambiguation)","cami cami religion,mosques,interesting places religious cami disambiguation",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,,,0,1,0,0,0,0
otm_Q1366011,Q1366011,Chaldean Catholic Archeparchy of Diyarbakir,Chaldean Catholic Archeparchy of Diyarbakir,"religion,other_temples,interesting_places",religious,Q1366011,,41.01666641235352,28.96666717529297,Suleymaniye,246.63447304,2,,,opentripmap,0,1,Chaldean Catholic Archeparchy of Amida,search,0.6,1,0.0,0.0,0.0,0,0.0,,1,0,,Chaldean Catholic Archeparchy of Amida,"Chaldean Catholic Archeparchy of Diyarbakir Chaldean Catholic Archeparchy of Diyarbakir religion,other_temples,interesting_places religious Chaldean Catholic Archeparchy of Amida","chaldean catholic archeparchy of diyarbakir chaldean catholic archeparchy of diyarbakir religion,other temples,interesting places religious chaldean catholic archeparchy of amida",chaldean catholic archeparchy of diyarbakir,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,0,0,0,0,0
otm_W588282831,W588282831,Church of the Holy Cross,Church of the Holy Cross,"religion,churches,interesting_places,other_churches",religious,Q20471279,,41.02481842041016,29.030797958374023,Uskudar Waterfront,1316.34529679,2,,,opentripmap,0,1,"Church of the Holy Cross, Ilam",search,0.8,1,0.0,0.0,0.0,0,0.0,,1,0,,"Church of the Holy Cross, Ilam","Church of the Holy Cross Church of the Holy Cross religion,churches,interesting_places,other_churches religious Church of the Holy Cross, Ilam","church of the holy cross church of the holy cross religion,churches,interesting places,other churches religious church of the holy cross, ilam",of the holy cross,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,,,0,1,0,0,0,0
otm_Q20474865,Q20474865,Divanyolu Çeşmesi,Divanyolu Çeşmesi,"fountains,historic,cultural,urban_environment,monuments_and_memorials,interesting_places,sculptures,monuments",historic,Q20474865,,41.00837707519531,28.973268508911133,Sultanahmet Core,444.59413268,2,,,opentripmap,0,1,,,,0,0.0,0.0,0.0,0,0.0,,0,0,,,"Divanyolu Çeşmesi Divanyolu Çeşmesi fountains,historic,cultural,urban_environment,monuments_and_memorials,interesting_places,sculptures,monuments historic ","divanyolu cesmesi divanyolu cesmesi fountains,historic,cultural,urban environment,monuments and memorials,interesting places,sculptures,monuments historic",divanyolu,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,,0,0,0,,,0,0,0,0,0,1
otm_W315742598,W315742598,Dragoman Yunus Beg Mosque,Dragoman Yunus Beg Mosque,"religion,mosques,interesting_places",religious,Q6042026,,41.02887344360352,28.9440860748291,Balat / Fener,480.97574189,2,,,opentripmap,0,1,,,,0,0.0,0.0,0.0,0,0.0,,0,0,,,"Dragoman Yunus Beg Mosque Dragoman Yunus Beg Mosque religion,mosques,interesting_places religious ","dragoman yunus beg mosque dragoman yunus beg mosque religion,mosques,interesting places religious",dragoman yunus beg,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,,,0,1,0,0,0,0
otm_Q1335287,Q1335287,Emek Sineması,Emek Sineması,"cinemas,cultural,theatres_and_entertainments,interesting_places",attraction,Q1335287,,41.034908294677734,28.97969627380371,Istiklal / Pera,188.19122084,2,,,opentripmap,0,1,,,,0,0.0,0.0,0.0,0,0.0,,0,0,,,"Emek Sineması Emek Sineması cinemas,cultural,theatres_and_entertainments,interesting_places attraction ","emek sinemasi emek sinemasi cinemas,cultural,theatres and entertainments,interesting places attraction",emek sinemasi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,0,0,0,0,0
otm_Q6102514,Q6102514,Fenerbahçe Museum,Fenerbahçe Museum,"museums,cultural,interesting_places,other_museums",museum,Q6102514,,40.98807144165039,29.037443161010746,Kadikoy Historic Center,988.90934118,2,,,opentripmap,0,1,Fenerbahçe S.K.,search,0.5,1,0.0,0.0,0.0,0,0.0,,1,0,,Fenerbahçe S.K.,"Fenerbahçe Museum Fenerbahçe Museum museums,cultural,interesting_places,other_museums museum Fenerbahçe S.K.","fenerbahce museum fenerbahce museum museums,cultural,interesting places,other museums museum fenerbahce s k",fenerbahce,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,,,0,0,1,0,0,0
otm_N8225587082,N8225587082,Feshane,Feshane,"architecture,historic_architecture,interesting_places,other_buildings_and_structures",historic,Q6059242,,41.0455436706543,28.937965393066406,Eyup / Pierre Loti,520.10004876,2,,,opentripmap,0,2,,,,0,0.0,0.0,0.0,0,0.0,,0,0,,,"Feshane Feshane architecture,historic_architecture,interesting_places,other_buildings_and_structures historic ","feshane feshane architecture,historic architecture,interesting places,other buildings and structures historic",feshane,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,0,0,0,0,1
otm_W165718178,W165718178,Galata Mevlevi House Museum,Galata Mevlevi House Museum,"religion,other_temples,cultural,museums,interesting_places,other_museums",museum,Q6090478,,41.02801513671875,28.975114822387695,Galata Tower,264.00056931,2,,,opentripmap,0,2,Galata Mevlevi Lodge Museum,search,0.6,1,0.0,0.0,0.0,0,0.0,,1,0,,Galata Mevlevi Lodge Museum,"Galata Mevlevi House Museum Galata Mevlevi House Museum religion,other_temples,cultural,museums,interesting_places,other_museums museum Galata Mevlevi Lodge Museum","galata mevlevi house museum galata mevlevi house museum religion,other temples,cultural,museums,interesting places,other museums museum galata mevlevi lodge museum",galata mevlevi house,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,,,0,0,1,0,0,0
otm_W676830364,W676830364,"Haidar Pasha Cemetery, Commonwealth War Graves Commission Plot","Haidar Pasha Cemetery, Commonwealth War Graves Commission Plot","cemeteries,historic,monuments_and_memorials,burial_places,interesting_places,war_graves,monuments",historic,Q62060898,,40.99964141845703,29.02056312561035,Kadikoy Historic Center,1084.03976569,2,,,opentripmap,0,1,,,,0,0.0,0.0,0.0,0,0.0,,0,0,,,"Haidar Pasha Cemetery, Commonwealth War Graves Commission Plot Haidar Pasha Cemetery, Commonwealth War Graves Commission Plot cemeteries,historic,monuments_and_memorials,burial_places,interesting_places,war_graves,monuments historic ","haidar pasha cemetery, commonwealth war graves commission plot haidar pasha cemetery, commonwealth war graves commission plot cemeteries,historic,monuments and memorials,burial places,interesting places,war graves,monuments historic","haidar pasha cemetery, commonwealth war graves commission plot",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,,0,0,0,,,0,0,0,0,0,1
otm_Q3397455,Q3397455,Handan Agha Mosque,Handan Agha Mosque,"religion,mosques,interesting_places",religious,Q3397455,,41.03821563720703,28.951101303100582,Balat / Fener,953.06091594,2,,,opentripmap,0,1,Handan Agha Mosque,search,1.0,1,0.0,0.0,0.0,0,0.0,,1,0,,Handan Agha Mosque,"Handan Agha Mosque Handan Agha Mosque religion,mosques,interesting_places religious Handan Agha Mosque","handan agha mosque handan agha mosque religion,mosques,interesting places religious handan agha mosque",handan agha,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,,,0,1,0,0,0,0
otm_Q106090154,Q106090154,Hasan Rıza Paşa Çeşmesi,Hasan Rıza Paşa Çeşmesi,"fountains,historic,cultural,urban_environment,monuments_and_memorials,interesting_places,sculptures,monuments",historic,Q106090154,,40.98518371582031,29.02216339111328,Kadikoy Historic Center,724.07361674,2,,,opentripmap,0,1,,,,0,0.0,0.0,0.0,0,0.0,,0,0,,,"Hasan Rıza Paşa Çeşmesi Hasan Rıza Paşa Çeşmesi fountains,historic,cultural,urban_environment,monuments_and_memorials,interesting_places,sculptures,monuments historic ","hasan riza pasa cesmesi hasan riza pasa cesmesi fountains,historic,cultural,urban environment,monuments and memorials,interesting places,sculptures,monuments historic",hasan riza pasa,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,,0,0,0,,,0,0,0,0,0,1
otm_Q29877998,Q29877998,Hayal Kahvesi,Hayal Kahvesi,"concert_halls,cultural,theatres_and_entertainments,interesting_places",attraction,Q29877998,,41.03554916381836,28.983484268188477,Istiklal / Pera,504.1293983,2,,,opentripmap,0,1,,,,0,0.0,0.0,0.0,0,0.0,,0,0,,,"Hayal Kahvesi Hayal Kahvesi concert_halls,cultural,theatres_and_entertainments,interesting_places attraction ","hayal kahvesi hayal kahvesi concert halls,cultural,theatres and entertainments,interesting places attraction",hayal kahvesi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,0,0,0,0,0
otm_N278713308,N278713308,Holy Trinity,Holy Trinity,"religion,churches,interesting_places,catholic_churches",religious,Q25474174,,41.03173065185547,28.975557327270508,Istiklal / Pera,311.10363978,2,,,opentripmap,0,1,Holy Trinity (disambiguation),search,0.6666666666666666,1,0.0,0.0,0.0,0,0.0,,1,0,,Holy Trinity (disambiguation),"Holy Trinity Holy Trinity religion,churches,interesting_places,catholic_churches religious Holy Trinity (disambiguation)","holy trinity holy trinity religion,churches,interesting places,catholic churches religious holy trinity disambiguation",holy trinity,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,,,0,1,0,0,0,0
otm_Q105814877,Q105814877,Horhor Çeşmesi (Kırma Tulumba Sokağı),Horhor Çeşmesi (Kırma Tulumba Sokağı),"fountains,historic,cultural,urban_environment,monuments_and_memorials,interesting_places,sculptures,monuments",historic,Q105814877,,41.0131950378418,28.951019287109375,Fatih / Valens Aqueduct,625.31732766,2,,,opentripmap,0,1,,,,0,0.0,0.0,0.0,0,0.0,,0,0,,,"Horhor Çeşmesi (Kırma Tulumba Sokağı) Horhor Çeşmesi (Kırma Tulumba Sokağı) fountains,historic,cultural,urban_environment,monuments_and_memorials,interesting_places,sculptures,monuments historic ","horhor cesmesi kirma tulumba sokagi horhor cesmesi kirma tulumba sokagi fountains,historic,cultural,urban environment,monuments and memorials,interesting places,sculptures,monuments historic",horhor kirma tulumba sokagi,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,,0,0,0,,,0,0,0,0,0,1
otm_Q106035131,Q106035131,Hüseyin Ağa Çeşmesi,Hüseyin Ağa Çeşmesi,"fountains,historic,cultural,urban_environment,monuments_and_memorials,interesting_places,sculptures,monuments",historic,Q106035131,,40.989891052246094,29.02583885192871,Kadikoy Historic Center,118.74609798,2,,,opentripmap,0,1,,,,0,0.0,0.0,0.0,0,0.0,,0,0,,,"Hüseyin Ağa Çeşmesi Hüseyin Ağa Çeşmesi fountains,historic,cultural,urban_environment,monuments_and_memorials,interesting_places,sculptures,monuments historic ","huseyin aga cesmesi huseyin aga cesmesi fountains,historic,cultural,urban environment,monuments and memorials,interesting places,sculptures,monuments historic",huseyin aga,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,,0,0,0,,,0,0,0,0,0,1
otm_W335364925,W335364925,Imperial Gate,Imperial Gate,"fortifications,defensive_walls,historic,interesting_places",historic,Q6090328,,41.00860977172851,28.98147201538086,Hagia Sophia / Basilica Cistern,148.51558916,2,,,opentripmap,0,2,India Gate,search,0.3333333333333333,1,0.0,0.0,0.0,0,0.0,,1,0,,India Gate,"Imperial Gate Imperial Gate fortifications,defensive_walls,historic,interesting_places historic India Gate","imperial gate imperial gate fortifications,defensive walls,historic,interesting places historic india gate",imperial,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,,0,0,0,,,0,0,0,1,0,1
otm_Q6088683,Q6088683,Istanbul Zoology Museum,Istanbul Zoology Museum,"museums,cultural,science_museums,interesting_places",museum,Q6088683,,41.01333236694336,28.963611602783203,Suleymaniye,318.78903543,2,,,opentripmap,0,1,Istanbul Zoology Museum,search,1.0,1,0.0,0.0,0.0,0,0.0,,1,0,,Istanbul Zoology Museum,"Istanbul Zoology Museum Istanbul Zoology Museum museums,cultural,science_museums,interesting_places museum Istanbul Zoology Museum","istanbul zoology museum istanbul zoology museum museums,cultural,science museums,interesting places museum istanbul zoology museum",istanbul zoology,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,,,0,0,1,0,0,0
otm_Q20471148,Q20471148,Kadıköy Süryani Kilisesi,Kadıköy Süryani Kilisesi,"religion,churches,interesting_places,other_churches",religious,Q20471148,,40.983665466308594,29.02553939819336,Kadikoy Historic Center,806.02126033,2,,,opentripmap,0,1,,,,0,0.0,0.0,0.0,0,0.0,,0,0,,,"Kadıköy Süryani Kilisesi Kadıköy Süryani Kilisesi religion,churches,interesting_places,other_churches religious ","kadikoy suryani kilisesi kadikoy suryani kilisesi religion,churches,interesting places,other churches religious",kadikoy suryani,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,,,0,1,0,0,0,0
otm_N5787843345,N5787843345,Kaligaria Gate,Kaligaria Gate,"fortifications,historic,interesting_places,castles",historic,Q6069178,,41.03647232055664,28.93939781188965,Eyup / Pierre Loti,1398.53106247,2,,,opentripmap,0,1,,,,0,0.0,0.0,0.0,0,0.0,,0,0,,,"Kaligaria Gate Kaligaria Gate fortifications,historic,interesting_places,castles historic ","kaligaria gate kaligaria gate fortifications,historic,interesting places,castles historic",kaligaria,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,,0,0,0,,,0,0,0,1,0,1
otm_Q6024672,Q6024672,Karikatür ve Mizah Müzesi,Karikatür ve Mizah Müzesi,"museums,cultural,interesting_places,other_museums",museum,Q6024672,,41.0330810546875,28.973779678344727,Istiklal / Pera,358.22942489,2,,,opentripmap,0,1,,,,0,0.0,0.0,0.0,0,0.0,,0,0,,,"Karikatür ve Mizah Müzesi Karikatür ve Mizah Müzesi museums,cultural,interesting_places,other_museums museum ","karikatur ve mizah muzesi karikatur ve mizah muzesi museums,cultural,interesting places,other museums museum",karikatur ve mizah,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,,,0,0,1,0,0,0
otm_W165484023,W165484023,Kemankeş Karamustafa Paşa Camii,Kemankeş Karamustafa Paşa Camii,"religion,other_temples,interesting_places",religious,Q25472937,,41.02275466918945,28.97670555114746,Galata Tower,380.36292314,2,,,opentripmap,0,1,,,,0,0.0,0.0,0.0,0,0.0,,0,0,,,"Kemankeş Karamustafa Paşa Camii Kemankeş Karamustafa Paşa Camii religion,other_temples,interesting_places religious ","kemankes karamustafa pasa camii kemankes karamustafa pasa camii religion,other temples,interesting places religious",kemankes karamustafa pasa,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,,,0,1,0,0,0,0
otm_Q1775931,Q1775931,Kloster Sanctus Angelus in Rufiniano,Kloster Sanctus Angelus in Rufiniano,"religion,monasteries,interesting_places",religious,Q1775931,,40.988887786865234,29.02777862548828,Kadikoy Historic Center,255.62628159,2,,,opentripmap,0,1,,,,0,0.0,0.0,0.0,0,0.0,,0,0,,,"Kloster Sanctus Angelus in Rufiniano Kloster Sanctus Angelus in Rufiniano religion,monasteries,interesting_places religious ","kloster sanctus angelus in rufiniano kloster sanctus angelus in rufiniano religion,monasteries,interesting places religious",kloster sanctus angelus in rufiniano,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,0,0,0,0,0
otm_Q106151902,Q106151902,Ladikli Ahmed Ağa Çeşmesi,Ladikli Ahmed Ağa Çeşmesi,"fountains,historic,cultural,urban_environment,monuments_and_memorials,interesting_places,sculptures,monuments",historic,Q106151902,,40.9958381652832,29.023975372314453,Kadikoy Historic Center,582.30106093,2,,,opentripmap,0,1,,,,0,0.0,0.0,0.0,0,0.0,,0,0,,,"Ladikli Ahmed Ağa Çeşmesi Ladikli Ahmed Ağa Çeşmesi fountains,historic,cultural,urban_environment,monuments_and_memorials,interesting_places,sculptures,monuments historic ","ladikli ahmed aga cesmesi ladikli ahmed aga cesmesi fountains,historic,cultural,urban environment,monuments and memorials,interesting places,sculptures,monuments historic",ladikli ahmed aga,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,,0,0,0,,,0,0,0,0,0,1
otm_W175517661,W175517661,Mahmut Pasha Hamam,Mahmut Pasha Hamam,"religion,other_temples,interesting_places",religious,Q101049516,,41.01119613647461,28.971376419067383,Eminonu / Spice Bazaar,597.10811889,2,,,opentripmap,0,1,Mahmut Pasha Hamam,search,1.0,1,0.0,0.0,0.0,0,0.0,,1,0,,Mahmut Pasha Hamam,"Mahmut Pasha Hamam Mahmut Pasha Hamam religion,other_temples,interesting_places religious Mahmut Pasha Hamam","mahmut pasha hamam mahmut pasha hamam religion,other temples,interesting places religious mahmut pasha hamam",mahmut pasha,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,dup_001,1,0,0,,,0,0,0,0,0,1
otm_Q48969579,Q48969579,"Melkite Greek Catholic Cathedral, Istanbul","Melkite Greek Catholic Cathedral, Istanbul","religion,churches,interesting_places,other_churches",religious,Q48969579,,41.034889221191406,28.976119995117188,Istiklal / Pera,185.62903722,2,,,opentripmap,0,1,"Holy Trinity Greek Catholic Cathedral, Istanbul",search,0.5714285714285714,1,0.0,0.0,0.0,0,0.0,,1,0,,"Holy Trinity Greek Catholic Cathedral, Istanbul","Melkite Greek Catholic Cathedral, Istanbul Melkite Greek Catholic Cathedral, Istanbul religion,churches,interesting_places,other_churches religious Holy Trinity Greek Catholic Cathedral, Istanbul","melkite greek catholic cathedral, istanbul melkite greek catholic cathedral, istanbul religion,churches,interesting places,other churches religious holy trinity greek catholic cathedral, istanbul","melkite greek catholic cathedral, istanbul",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,0,0,0,,,0,1,0,0,0,0
otm_W309052088,W309052088,Mesih Mehmed Pasha Mosque,Mesih Mehmed Pasha Mosque,"religion,mosques,interesting_places",religious,Q56907,,41.02188873291016,28.943557739257812,Balat / Fener,1009.79174866,2,,,opentripmap,0,1,Mesih Mehmed Pasha Mosque,search,1.0,1,0.0,0.0,0.0,0,0.0,,1,0,,Mesih Mehmed Pasha Mosque,"Mesih Mehmed Pasha Mosque Mesih Mehmed Pasha Mosque religion,mosques,interesting_places religious Mesih Mehmed Pasha Mosque","mesih mehmed pasha mosque mesih mehmed pasha mosque religion,mosques,interesting places religious mesih mehmed pasha mosque",mesih mehmed pasha,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,,,0,1,0,0,0,0
otm_W103339340,W103339340,Museum Of Ancient Orient,Museum Of Ancient Orient,"cultural,museums,interesting_places,other_museums",museum,Q99397898,,41.01144790649414,28.9804630279541,Topkapi Palace,238.76065077,2,,,opentripmap,0,1,Ancient Orient Museum,search,1.0,1,0.0,0.0,0.0,0,0.0,,1,0,,Ancient Orient Museum,"Museum Of Ancient Orient Museum Of Ancient Orient cultural,museums,interesting_places,other_museums museum Ancient Orient Museum","museum of ancient orient museum of ancient orient cultural,museums,interesting places,other museums museum ancient orient museum",of ancient orient,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,,,0,0,1,0,0,0
otm_Q6056837,Q6056837,Müderris Abdülbaki Efendi Camii,Müderris Abdülbaki Efendi Camii,"religion,mosques,interesting_places",religious,Q6056837,,41.02743911743164,29.020336151123047,Uskudar Waterfront,468.74416103,2,,,opentripmap,0,1,,,,0,0.0,0.0,0.0,0,0.0,,0,0,,,"Müderris Abdülbaki Efendi Camii Müderris Abdülbaki Efendi Camii religion,mosques,interesting_places religious ","muderris abdulbaki efendi camii muderris abdulbaki efendi camii religion,mosques,interesting places religious",muderris abdulbaki efendi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,,,0,1,0,0,0,0
otm_Q20474293,Q20474293,Ortaköy Surp Asdvadzadzin Kilisesi,Ortaköy Surp Asdvadzadzin Kilisesi,"religion,churches,interesting_places,other_churches",religious,Q20474293,,41.04979705810547,29.02303123474121,Ortakoy,373.01882501,2,,,opentripmap,0,1,,,,0,0.0,0.0,0.0,0,0.0,,0,0,,,"Ortaköy Surp Asdvadzadzin Kilisesi Ortaköy Surp Asdvadzadzin Kilisesi religion,churches,interesting_places,other_churches religious ","ortakoy surp asdvadzadzin kilisesi ortakoy surp asdvadzadzin kilisesi religion,churches,interesting places,other churches religious",ortakoy surp asdvadzadzin,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,,,0,1,0,0,0,0
otm_Q25474126,Q25474126,Ortaköy Surp Krikor Lusavoriç Kilisesi,Ortaköy Surp Krikor Lusavoriç Kilisesi,"religion,churches,interesting_places,other_churches",religious,Q25474126,,41.0521125793457,29.024194717407227,Ortakoy,555.44034549,2,,,opentripmap,0,1,,,,0,0.0,0.0,0.0,0,0.0,,0,0,,,"Ortaköy Surp Krikor Lusavoriç Kilisesi Ortaköy Surp Krikor Lusavoriç Kilisesi religion,churches,interesting_places,other_churches religious ","ortakoy surp krikor lusavoric kilisesi ortakoy surp krikor lusavoric kilisesi religion,churches,interesting places,other churches religious",ortakoy surp krikor lusavoric,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,,,0,1,0,0,0,0
otm_N6432240559,N6432240559,Ortaoyuncular Tiyatrosu,Ortaoyuncular Tiyatrosu,"cultural,theatres_and_entertainments,interesting_places,other_theatres",attraction,Q6028362,,41.034400939941406,28.979145050048828,Istiklal / Pera,118.45041591,2,,,opentripmap,0,1,,,,0,0.0,0.0,0.0,0,0.0,,0,0,,,"Ortaoyuncular Tiyatrosu Ortaoyuncular Tiyatrosu cultural,theatres_and_entertainments,interesting_places,other_theatres attraction ","ortaoyuncular tiyatrosu ortaoyuncular tiyatrosu cultural,theatres and entertainments,interesting places,other theatres attraction",ortaoyuncular tiyatrosu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,0,0,0,0,0
otm_Q106175113,Q106175113,Osman Ağa Çeşmesi,Osman Ağa Çeşmesi,"fountains,historic,cultural,urban_environment,monuments_and_memorials,interesting_places,sculptures,monuments",historic,Q106175113,,40.99553680419922,29.041166305541992,Kadikoy Historic Center,1352.71703016,2,,,opentripmap,0,1,,,,0,0.0,0.0,0.0,0,0.0,,0,0,,,"Osman Ağa Çeşmesi Osman Ağa Çeşmesi fountains,historic,cultural,urban_environment,monuments_and_memorials,interesting_places,sculptures,monuments historic ","osman aga cesmesi osman aga cesmesi fountains,historic,cultural,urban environment,monuments and memorials,interesting places,sculptures,monuments historic",osman aga,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,,0,0,0,,,0,0,0,0,0,1
otm_N6525497699,N6525497699,Oyun Atölyesi,Oyun Atölyesi,"cultural,theatres_and_entertainments,interesting_places,other_theatres",attraction,Q6050267,,40.98635482788086,29.0257625579834,Kadikoy Historic Center,506.8820494,2,,,opentripmap,0,1,,,,0,0.0,0.0,0.0,0,0.0,,0,0,,,"Oyun Atölyesi Oyun Atölyesi cultural,theatres_and_entertainments,interesting_places,other_theatres attraction ","oyun atolyesi oyun atolyesi cultural,theatres and entertainments,interesting places,other theatres attraction",oyun atolyesi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,0,0,0,0,0
otm_Q1997570,Q1997570,Palace of Antiochos,Palace of Antiochos,"palaces,architecture,historic_architecture,interesting_places",historic,Q1997570,,41.00740051269531,28.975099563598633,Sultanahmet Core,264.1695703,2,,,opentripmap,0,1,Palace of Antiochos,search,1.0,1,0.0,0.0,0.0,0,0.0,,1,0,,Palace of Antiochos,"Palace of Antiochos Palace of Antiochos palaces,architecture,historic_architecture,interesting_places historic Palace of Antiochos","palace of antiochos palace of antiochos palaces,architecture,historic architecture,interesting places historic palace of antiochos",of antiochos,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,,,0,0,0,0,1,1
otm_Q1152384,Q1152384,Palace of Daphne,Palace of Daphne,"palaces,architecture,historic_architecture,interesting_places",historic,Q1152384,,41.00600051879883,28.97599983215332,Sultanahmet Core,94.70736182,2,,,opentripmap,0,1,Palace of Daphne,search,1.0,1,0.0,0.0,0.0,0,0.0,,1,0,,Palace of Daphne,"Palace of Daphne Palace of Daphne palaces,architecture,historic_architecture,interesting_places historic Palace of Daphne","palace of daphne palace of daphne palaces,architecture,historic architecture,interesting places historic palace of daphne",of daphne,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,,,0,0,0,0,1,1
otm_Q1997580,Q1997580,Palace of Lausus,Palace of Lausus,"palaces,architecture,historic_architecture,interesting_places",historic,Q1997580,,41.0078010559082,28.975400924682617,Sultanahmet Core,291.39254378,2,,,opentripmap,0,1,Palace of Lausus,search,1.0,1,0.0,0.0,0.0,0,0.0,,1,0,,Palace of Lausus,"Palace of Lausus Palace of Lausus palaces,architecture,historic_architecture,interesting_places historic Palace of Lausus","palace of lausus palace of lausus palaces,architecture,historic architecture,interesting places historic palace of lausus",of lausus,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,,,0,0,0,0,1,1
