poi_id,name,category,lat,lon,category_clean
544499206,Çınar Parkı,leisure:park,40.9849196,29.0600793,park
544512862,Sahrayıcedit Korusu,leisure:park,40.9873953,29.0791312,park
544512869,Dostlar Parkı,leisure:park,40.9885903,29.0786093,park
544552072,Kaynarca (Botaş) Parkı,leisure:park,40.8782465,29.2492355,park
544607963,Serçe Parkı,leisure:park,40.9293641,29.2116436,park
544611609,Söğütlü Parkı,leisure:park,40.9267892,29.2121749,park
544747086,80. Yıl Cumhuriyet Parkı,leisure:park,40.9820924,29.1485101,park
544819574,Soğukdere Parkı,leisure:park,41.036569,29.1697442,park
544819575,Çekmeköy Kent Parkı,leisure:park,41.0325562,29.1696023,park
545572610,Kardelen Çocuk Parkı,leisure:park,40.9785406,29.0767095,park
545701552,Botaş Parkı,leisure:park,40.8796713,29.2518893,park
545716990,Sevgi Parkı,leisure:park,41.0660635,28.8927621,park
545836080,Yunus Emre Parkı,leisure:park,40.9304065,29.2163662,park
545900875,Özgürlük Parkı,leisure:park,41.0008756,28.9034028,park
545912377,Tokmak Tepe Parkı,leisure:park,41.0390191,28.9357196,park
546203966,Yavuz Selim Parkı,leisure:park,40.8967508,29.1823696,park
546357005,Çekmeköy Belediyesi Ayazma Caddesi Parkı,leisure:park,41.0366501,29.1793786,park
546762844,pınartepe çocuk parkı,leisure:park,41.0043274,28.608053,park
546786427,97. Yıl Çevre Parkı,leisure:park,41.0596439,28.8949114,park
546902764,Siteler Parkı,leisure:park,40.9269702,29.2097187,park
546908906,Muhsin Yazıcıoğlu Parkı,leisure:park,40.9262358,29.2138647,park
546914378,Kızılay Trafo Parkı,leisure:park,40.8945664,29.1827844,park
546918585,Zambak Parkı,leisure:park,40.8936037,29.1812784,park
547029808,15 Temmuz Demokrasi ve Şehitler Meydanı,leisure:park,41.1045711,28.8632173,park
547029814,Şehit Sadık Çelik Parkı,leisure:park,41.1048773,28.8616465,park
547119128,Çamlıbelde Parkı,leisure:park,40.8251525,29.3066553,park
547385609,Farabi Parkı,leisure:park,41.0332138,29.1807022,park
547465852,Hüseyin Çakır Park,leisure:park,41.1095819,28.8659483,park
547669699,Botaş Parkı,leisure:park,40.8887354,29.2648535,park
547690706,koşuyolu parkı,leisure:park,41.00768,29.0353084,park
547742951,Bosna Parkı,leisure:park,40.8877408,29.2210618,park
547921293,Mevlana Parkı,leisure:park,40.8998985,29.2483186,park
548119317,Sani Malaz Parkı,leisure:park,40.9388218,29.1178375,park
548230065,26 Mart Parkı,leisure:park,40.9828883,29.0458327,park
548248477,Defne Parkı,leisure:park,40.9861181,29.0881363,park
548248484,Erguvan Parkı,leisure:park,40.9852343,29.0876633,park
548329868,Şehit Engin Danyıldız Parkı,leisure:park,41.0635753,28.9285768,park
548682689,Adnan Kahveci Parkı,leisure:park,40.9381395,29.2185093,park
548687409,Çamlık Parkı,leisure:park,40.9399706,29.2161478,park
548728970,Seza Sokak Parkı,leisure:park,40.9074772,29.220988,park
548962086,Atatürk Parkı,leisure:park,40.9462474,29.1120785,park
548978643,Sultangazi Parkı,leisure:park,41.09361,28.9055757,park
548995745,Papatya Parkı,leisure:park,41.095461,28.9090792,park
548996812,Aliya İzzet Begoviç Parkı,leisure:park,41.0947011,28.9034095,park
549006264,Yüksel Parkı,leisure:park,41.0110154,29.0964655,park
549151575,Kemal Sunal Parkı,leisure:park,40.9489029,29.11384,park
549221993,Ali Kuşçu Parkı,leisure:park,41.0959042,28.9036904,park
549546815,Behiçe Yazgan Parkı,leisure:park,40.9752206,29.0428598,park
549714792,Hatıra Ormanı Parkı,leisure:park,41.1049408,29.0251748,park
549714793,ITU Monument,historic:memorial,41.1043794,29.0212953,historic
549715676,Rainbow Stairs,historic:memorial,41.1067877,29.0232754,historic
549765762,Zeytinlik Cafe,leisure:park,40.992195,29.1021479,park
549971248,Hasan Güreşen Parkı,leisure:park,41.0591765,28.9107239,park
550086138,Kazım Karabekir Paşa Müzesi,tourism:museum,40.9682691,29.078593,museum
550384224,Çanakkale Şehitleri Parkı,leisure:park,40.9031186,29.1743778,park
550734995,Sude Lal Ünlü Parkı,leisure:park,40.9526079,29.104363,park
550811460,ITU Monument Park,leisure:park,41.1041643,29.0213961,park
551582373,Alkent Park,leisure:park,41.0886736,29.0305427,park
551582375,Alkent Park,leisure:park,41.0889883,29.0319515,park
552192492,Libadiye Caddesi Parkı,leisure:park,41.0980645,28.8640707,park
552387088,Yakakent Site Parkı,leisure:park,40.9204424,29.2193994,park
552387092,Çiçek Parkı,leisure:park,40.9187848,29.2260871,park
552387093,Manolya Parkı,leisure:park,40.9177472,29.216893,park
555274197,Prof Dr Necmettin Erbakan Parkı,leisure:park,40.9860027,29.1816559,park
555274211,Kardelen Parkı,leisure:park,40.9937006,29.1647861,park
555274225,30 Ağustos Parkı,leisure:park,40.9873264,29.1530934,park
555893927,Çamlık Park,leisure:park,41.0848019,29.013976,park
557044797,Çocuk parkı,leisure:park,41.0365587,29.159592,park
557630637,Kaynarca Kılıç Reis Parkı,leisure:park,40.8774261,29.2688705,park
559113185,Hasbahçe Mesire Alanı,leisure:park,41.0749781,28.9664538,park
560146795,Romanus Gate,historic:city_gate,41.0215783,28.9262268,historic
560719530,Turgut Özal Anıt Mezarı,historic:memorial,41.0267008,28.9251968,historic
562576783,Mehmet Sekmen Parkı,leisure:park,40.9064676,29.1914515,park
562578870,Şehir Ersin Özler Parkı,leisure:park,40.9046663,29.1877815,park
562580002,Gelincik Parkı,leisure:park,40.9013595,29.1975802,park
562580871,Bulgaristan Varna Parkı,leisure:park,40.8946361,29.1934922,park
563075923,Şehit Esra Tekin-Hakan Tekin Parkı,leisure:park,40.9898235,28.9142135,park
564290030,Çeçenistan Parkı,leisure:park,40.8873312,29.1870351,park
564292131,Kartal Özgürlük Parkı,leisure:park,40.8872164,29.1807715,park
565157735,Viaport Theme Park,leisure:park,40.9390041,29.3241845,park
565157737,Harmandere Çocuk Parki,leisure:park,40.9286326,29.3226641,park
566196526,Kuşluk Parkı,leisure:park,40.9764337,29.0840604,park
566196528,19 Mayıs Parkı,leisure:park,40.9761822,29.0853685,park
568158662,Bağcılar Göztepe Mahallesi Otopark Zemin Üstü Parkı,leisure:park,41.0565168,28.8353464,park
568584771,İnönü Parkı,leisure:park,40.8751691,29.0994538,park
569310851,Emirgan Korusu,leisure:park,41.1089968,29.0528187,park
569311650,Tarabya Parkı,leisure:park,41.1386058,29.0542468,park
569312609,Sarıyer Liseliler Parkı,leisure:park,41.1632665,29.0492415,park
569590173,Nuri Killigil Parkı,leisure:park,41.0555253,28.947613,park
569707977,Cat Museum,tourism:museum,41.0265284,28.9749954,museum
570762529,Fatih Sultan Mehmet Parkı,leisure:park,41.0188552,29.1954359,park
570762598,Şirinler Parkı,leisure:park,41.0197643,29.1958938,park
571076542,Piri Reis Parkı,leisure:park,41.0153371,29.193262,park
571661735,Sefa Tepesi,leisure:park,41.0126196,29.2556773,park
571661738,Ayazma Yaşam Vadisi,leisure:park,41.009114,29.262683,park
571702706,Turabi Baba Türbesi,historic:tomb,41.0321411,28.9665922,historic
571713421,Beyoğlu Tokatlıyan Oteli,historic:building,41.0341979,28.9783032,historic
571714858,10 Aralık Şehitleri Parkı,leisure:park,41.0378353,28.9938806,park
573317323,Sahrayıcedit Minik Park,leisure:park,40.9786976,29.0795222,park
573564519,İstanbul Oyuncak Müzesi,tourism:museum,40.9759534,29.0707066,museum
574284283,Berrak Parkı,leisure:park,40.9996155,29.1266868,park
582310548,Riva Kalesi,historic:castle,41.2239408,29.2171795,historic
583223182,Uzun Ayna,leisure:park,41.0148632,29.1247989,park
583794968,Moda Sahil Park,leisure:park,40.9808441,29.0219802,park
583932312,Aslıhan Kahveci Parkı,leisure:park,40.9469593,29.1150158,park
583933178,Adnan Kahveci Parkı,leisure:park,40.9451014,29.112414,park
583934519,Küçükyalı Arkeoloji Parkı,leisure:park,40.9435731,29.1154366,park
583934944,Camii Yanı Çocuk Oyun Parkı,leisure:park,40.9431869,29.1152997,park
583936364,Çocuk Parkı,leisure:park,40.9526937,29.110088,park
583936368,çocuk parkı,leisure:park,40.9527558,29.1101972,park
585881856,Çekmeköy İbn-i Sina Parkı,leisure:park,41.0162773,29.1874806,park
585961713,Namık Kemal Parkı,leisure:park,41.0394039,28.8445696,park
585961716,Merkez mahalle parkı,leisure:park,41.0329088,28.8627028,park
585961717,Kızılcık bahçesi,leisure:park,41.0305362,28.8664796,park
585974107,Kazım Karabekir Parkı,leisure:park,41.0261588,28.8450226,park
585974108,Ertuğrul Gazi Parkı,leisure:park,41.0325125,28.8530173,park
585974109,Bağcılar Belediyesi Mimar Sinan Parkı,leisure:park,41.0315681,28.854292,park
585989791,Molla Hüsrev Parkı,leisure:park,41.0445438,28.8340551,park
586013144,Domabahçe Sarayı Mefruşat Dairesi,historic:building,41.0385531,28.9970682,historic
587323558,Hicret Parkı,leisure:park,41.0466911,28.8215204,park
587579702,Şamlar Bendi,historic:dam,41.1364676,28.7379547,historic
588316639,Çetin Emeç Parkı,leisure:park,41.0677146,28.9891545,park
589339000,Arnavutköy Vadi Parkı,leisure:park,41.1899227,28.7249215,park
590191285,Dumlupınar Parkı,leisure:park,40.9883083,29.0612208,park
590191286,Dumlupınar Parkı,leisure:park,40.9894319,29.0620457,park
590191308,Çamlık Parkı,leisure:park,40.9896559,29.0679923,park
590808457,Halk Sokak Parkı,leisure:park,40.9836275,29.088455,park
591738819,Botaş Parkı,leisure:park,40.890349,29.2770867,park
592437681,Ramazan Güngör Parkı,leisure:park,41.192047,28.7119176,park
594226038,Merkezefendi Parkı,leisure:park,41.0102486,28.9157258,park
594333042,Osman Zeki Bayraktar Parkı,leisure:park,41.0025837,28.9072581,park
594335119,Mehmet Tahan Parkı,leisure:park,40.9856595,28.8965904,park
594737849,Akşemsettin Parkı,leisure:park,41.0660323,28.9663291,park
597167828,Beykoz Çayırı,leisure:park,41.1427377,29.0862304,park
599848493,Gezi Parkı,leisure:park,40.9992819,29.1310253,park
599848495,Gezi Parkı,leisure:park,41.0002814,29.1335687,park
600098842,Tozkoparan 75.Yıl Parkı,leisure:park,41.0164498,28.8965287,park
600269992,Barış Manço Parkı,leisure:park,41.0897794,28.9281416,park
614461479,Bağcılar Ebubekir Parkı,leisure:park,41.0318922,28.8703719,park
614461483,Çay Bahçesi,leisure:park,41.0275353,28.8732827,park
617556101,Şehit Naci Çakar Parkı,leisure:park,41.0334978,28.901104,park
619276340,Yedikule Zindanları,historic:castle,40.9938384,28.9228625,historic
621809805,Aydınlı Merkez Parkı,leisure:park,40.8693076,29.3285679,park
624724922,Şelale Park,leisure:park,40.8580635,29.3172741,park
625295556,Çocuk Parkı,leisure:park,40.8647594,29.3236505,park
625337003,Arapgirli Parkı,leisure:park,40.9841627,29.0870996,park
625567217,Ortabahçe,tourism:attraction,41.0259051,28.8894717,attraction
626359881,Sedef Parkı,leisure:park,40.8756568,29.3342847,park
626412043,Libadiye Parkı,leisure:park,41.007093,29.0741626,park
626871607,Mimar Sinan Parkı,leisure:park,40.9955594,29.111833,park
627452847,Nazım Hikmet Parkı,leisure:park,40.9847439,29.124113,park
627904159,Şehit Er Bekir Demir Parkı,leisure:park,40.8677738,29.3262262,park
630135038,Cumhuriyet Parkı,leisure:park,40.8469317,29.3047339,park
630135050,İçmeler Parkı,leisure:park,40.8462967,29.3070312,park
630237169,Fatih Sultan Mehmet Parkı,leisure:park,40.8562332,29.3002,park
631115224,Sosyal Tesisler Parkı,leisure:park,40.9269613,29.4157164,park
634120048,Anıt Parkı,leisure:park,40.8957703,29.3625991,park
637830571,Buhara Parkı,leisure:park,40.8874237,29.2743474,park
639161901,Cundi Park,leisure:park,41.0030764,28.9700049,park
639965701,Arnavutköy Şehir Parkı,leisure:park,41.1800135,28.7493804,park
640522078,Barış Manço Parkı,leisure:park,40.8408973,29.3616424,park
642573684,Halil Rıfat Paşa Parkı,leisure:park,41.0569955,28.9694136,park
643467902,Şile Kalesi,historic:castle,41.1815938,29.6091743,historic
643530592,Öğretmenler Parkı,leisure:park,41.1394293,29.8539692,park
645907101,Mevlana Parkı,leisure:park,41.1262245,29.0379643,park
648423570,Çimen Parkı,leisure:park,41.0179726,29.1019398,park
648558876,Sultaniye Parkı,leisure:park,41.1236328,29.099393,park
648698108,Şehit Bülent Kocabıyık Parkı,leisure:park,41.1263335,29.1013528,park
648707528,Fenerlibahçe Parkı,leisure:park,41.1154602,29.0970121,park
648707529,Atatürk Parkı,leisure:park,41.1156388,29.0957025,park
648707530,İBB Paşabahçe Sahil Parkı,leisure:park,41.1165249,29.0940273,park
648850020,Hoca Ahmet Yesevi Parkı,leisure:park,40.8665697,29.3038586,park
649267869,Baruthane Parkı,leisure:park,41.0777263,29.0754549,park
651472605,Esenyalı Çocuk Parkı,leisure:park,40.8587312,29.293893,park
651495611,Arka Park,leisure:park,41.022831,29.1081683,park
651497842,Fıstık Bayır Parkı,leisure:park,41.019636,29.0327583,park
651929579,Millî Egemenlik Parkı,leisure:park,40.8666875,29.2994474,park
652021613,Şehit Yüzbaşı Sezgin Keskin Park,leisure:park,40.8715477,29.2991769,park
652034400,Orhangazi Çocuk Parkı,leisure:park,40.8714946,29.294133,park
652036584,Cumhuriyet Parkı,leisure:park,40.8701257,29.2957549,park
652348317,Şehit Fatih Derdavut Parkı,leisure:park,40.8643409,29.2821774,park
652403565,Nene Hatun Parkı,leisure:park,40.8635327,29.2809084,park
652508913,Evora Parkı,leisure:park,40.8576609,29.3007189,park
654305071,Şehit İbrahim Doğan Parkı,leisure:park,40.8322123,29.367584,park
654313105,Mimar Sinan Parkı,leisure:park,40.834328,29.3622346,park
654316608,Şeyh Edebali Park,leisure:park,40.8469297,29.3627114,park
654316609,Şehit J. Er Bahtiyar Maden Parkı,leisure:park,40.8452348,29.3617068,park
654554613,Nur Parkı,leisure:park,40.8609503,29.2910208,park
654925725,Okaliptus Parkı,leisure:park,40.830451,29.3225986,park
655694583,Mareşal Fevzi Çakma Parkı,leisure:park,40.8250305,29.3244401,park
655694601,Galatasaraylılar Parkı,leisure:park,40.8231369,29.3198639,park
655704886,Filiz Parkı,leisure:park,40.8219843,29.3150809,park
655704890,Fatih Spor Tesisi,leisure:park,40.8182415,29.3119803,park
655738172,Nehir Parkı,leisure:park,40.8296337,29.3171399,park
655738179,Çiçekçiler Parkı,leisure:park,40.8277962,29.3168559,park
656817706,Atakent Parkı,leisure:park,41.010131,29.1049587,park
657731177,52. Alay Parkı,leisure:park,41.0572723,28.9593228,park
658252123,Kocayusuf Çocuk Parkı,leisure:park,40.8921611,29.2764119,park
658290902,Düzevler Parkı,leisure:park,40.8839107,29.2737166,park
658290908,Hayri Ekşi Çocuk Parkı,leisure:park,40.8811122,29.272861,park
658470092,Hancıoğlu Parkı,leisure:park,40.9695184,29.1346084,park
659109295,Şehit Uğur Taşçı Parkı,leisure:park,41.1330842,29.0402481,park
659471389,İsmail Hakkı Demir Parkı,leisure:park,41.0714164,28.9046164,park
659471417,769. Sokak Parkı,leisure:park,41.0706929,28.9079631,park
659677321,Çanakkale Şehitleri Parkı,leisure:park,41.0859003,28.8873416,park
660087336,Dragos Botanik Parkı,leisure:park,40.8908079,29.2080355,park
660126547,Tersaneler Önü Parkı,leisure:park,40.8448253,29.2936275,park
660296475,Doğalkent Apartmanı Parkı,leisure:park,41.0033262,28.652101,park
660296476,Trafo alanı,leisure:park,41.003674,28.6524743,park
660685625,Siyavuşpaşa Çocuk Parkı,leisure:park,40.995957,28.8536171,park
661010416,Afet Eğitim ve Bilinçlendirme Parkı,leisure:park,40.9752709,29.096991,park
661010418,Ilgın Parkı,leisure:park,40.9734076,29.0979711,park
661011279,Dilara Parkı,leisure:park,40.9739332,29.0923036,park
661197394,Gonca Gül Parkı,leisure:park,41.0233325,29.0305153,park
661647738,Göl Boyu Parkı,leisure:park,40.8221334,29.28927,park
662138951,Karacaahmet Sültan Türbesi,historic:tomb,41.0132126,29.0200585,historic
662210247,Çırçır Parkı,leisure:park,41.0132928,29.151056,park
662212777,mesire alanı,leisure:park,41.0151026,29.1523764,park
662219185,Salih Solman Piknik Alanı,leisure:park,41.0247263,29.0714831,park
662233973,ağaçlık,leisure:park,41.0487436,28.3923037,park
662233974,çimenlik piknik alanı,leisure:park,41.0513922,28.383546,park
664813158,Otağ-ı Hümayun,historic:heritage,41.023794,28.8944655,historic
665137731,Osman Gazi Park,leisure:park,40.8194812,29.3016286,park
665171974,Lavanta Parkı,leisure:park,40.8244424,29.2835441,park
665180569,Adnan Menderes Parkı,leisure:park,41.0756428,28.9269126,park
665180781,Yalıboyu Parkı,leisure:park,40.8184984,29.2899743,park
666142056,Yaşam Vadisi,leisure:park,40.8337912,29.313385,park
666148767,Huzur Parkı,leisure:park,40.8420591,29.2994793,park
670543266,çamlık sitesi parkı,leisure:park,41.0117803,29.1916758,park
673703683,Çağlayan Parkı,leisure:park,41.0766393,28.9773236,park
673977601,Kosovali Şehit Adem Yaşari Parkı,leisure:park,40.9243355,29.2855946,park
674607123,Molla Gürani Parkı,leisure:park,40.9167725,29.2866435,park
675322090,Şair Ahmet Erhan Parkı,leisure:park,41.0789679,28.2566964,park
675617847,Şelale Parkı,leisure:park,41.0087396,28.9325651,park
675638536,kamil başaran parkı,leisure:park,41.0081544,28.930644,park
676190515,Nene Hatun Parkı,leisure:park,41.0220413,28.8341586,park
676661204,Şehit Ayhan Abbas Çatalçam Parkı,leisure:park,40.9068854,29.2306462,park
677149483,Büyükbucaklı Köyü Parkı,leisure:park,41.117609,29.8867849,park
677315090,Nasrettin Hoca Parkı,leisure:park,40.9132614,29.2950718,park
677360853,Atatürk Parkı,leisure:park,41.1427762,28.4573671,park
677429141,Vildan Sokak Parkı,leisure:park,40.9151162,29.2821577,park
677429142,Tenvir Sokak Parkı,leisure:park,40.9133015,29.2817207,park
677429144,Sülüntepe Parkı,leisure:park,40.9118633,29.2815371,park
677456847,Şehit Turan Kutlu Parkı,leisure:park,40.9075311,29.2967729,park
677458274,100.Yıl Çanakkale Parkı,leisure:park,40.9078895,29.2889376,park
677458281,Şehit S.Yüksel Parkı,leisure:park,40.9079643,29.2892629,park
677458284,Ulubatlı Hasan Parkı,leisure:park,40.906881,29.284662,park
677492431,Site Sokak Parkı 2,leisure:park,40.9315576,29.3267756,park
677492469,Dedepaşa Mesire Alanı,leisure:park,40.9389499,29.3113699,park
677500672,Yenişehir Mesire Alanı,leisure:park,40.9457491,29.308473,park
677500675,Kurnaköy Piknik Alanı,leisure:park,40.9469993,29.3378279,park
677697805,Cem Karaca Parkı,leisure:park,40.9277812,29.3060759,park
678449192,Orkide Parkı,leisure:park,40.9108331,29.2263379,park
678730723,Yenişehir Parkı,leisure:park,40.9239963,29.2942573,park
679049499,Muhsin Yazıcıoğlu Caddesi Parkı,leisure:park,40.8825578,29.2597281,park
679206765,Uğur Mumcu Parkı,leisure:park,40.9865019,28.9087332,park
679212065,Zeytinburnu Millet Bahçesi,leisure:park,40.9956061,28.9062714,park
680591898,Akif Yıldırım Parkı,leisure:park,41.0862669,28.8762698,park
682060230,Şehit Orgeneral Eşref Bitlis Parkı,leisure:park,40.8777682,29.2341323,park
682369069,Anadolu Adası,leisure:park,40.9974921,29.123274,park
682387842,Yaşar Ekici Parkı,leisure:park,40.9025546,29.2252202,park
682399845,Şehit Hakan Öcalan Parkı,leisure:park,40.912291,29.3055587,park
682713943,Rahmet Tepesi,leisure:park,40.9046188,29.2575775,park
682942973,Süs Havuzu,leisure:park,41.0196262,28.8894495,park
682945051,Allame Parkı,leisure:park,41.0203573,29.0332035,park
682945634,Bağlarbaşı Parkı,leisure:park,41.0239593,29.0363653,park
682946926,Huzur Parkı,leisure:park,41.0188026,29.0355914,park
682947073,Hacı Emin Parkı,leisure:park,41.0170677,29.0357993,park
683306297,Yeşilbağlar Muhtarlık Yanı Parkı,leisure:park,40.8941054,29.2263374,park
683338048,Tahtakale Gençlik Parkı,leisure:park,41.0655586,28.7142187,park
683365277,Şehit Mustafa Erdoğan Parkı,leisure:park,40.8816664,29.2327724,park
683651590,Ahmet Erişen Parkı,leisure:park,40.8753512,29.2337371,park
684214502,Pendik sahil geziboyu parkı,leisure:park,40.8710919,29.249003,park
684303740,Kaynarca Sahil Parkı,leisure:park,40.8694033,29.2557326,park
684386161,Yasemin Terzi Parkı,leisure:park,41.1400068,29.0841858,park
684827243,Tac Mahal Sokak Parkı,leisure:park,40.8885701,29.2563755,park
684830579,Kuzey Sokak Parkı,leisure:park,40.8881396,29.2592845,park
684941131,Şehit T.Turgay Kahraman Parkı 1,leisure:park,40.8805321,29.2815014,park
684969529,Şehit Turan Damgacı Parkı,leisure:park,40.9305308,29.2136491,park
685180736,Yeşim Sokak Parkı,leisure:park,40.91879,29.2941564,park
685193444,Değirmen Parkı,leisure:park,41.0178265,28.5951306,park
685237699,Şehit Mustafa Piroğlu Parkı,leisure:park,40.9004503,29.273673,park
685291099,santralistanbul Enerji Müzesi,tourism:museum,41.0665855,28.946664,museum
685372770,Tenzile Erdoğan Parkı 1,leisure:park,40.8919099,29.2641768,park
685372771,Tenzile Erdoğan Parkı 2,leisure:park,40.8921723,29.2638768,park
685388353,Şehit Erol Karakoç Parkı,leisure:park,40.8945659,29.270494,park
685618622,Şehit Sedat Karaçor Parkı,leisure:park,41.0650998,28.8624113,park
686139096,Şehit T.Turgay Kahraman Parkı 2,leisure:park,40.8800488,29.2813413,park
686626356,Keklik Sokağı Parkı,leisure:park,41.0263181,29.2303592,park
686782359,Akşemsettin Parkı,leisure:park,40.9361539,29.2153222,park
686782362,Akşemsettin Parkı,leisure:park,40.9362748,29.2163831,park
687543252,Şehit Semih Balaban Parkı,leisure:park,40.9023837,29.1618957,park
688336981,Ramazanoğlu 2,leisure:park,40.8968656,29.287898,park
688408034,Pendik Millet Bahçesi,leisure:park,40.8837292,29.2548695,park
688477893,İshakpaşa Parkı,leisure:park,40.9030901,29.3792524,park
689584290,Küçüksu Parkı,leisure:park,41.0692625,29.0696196,park
689894179,6. Cadde Parkı,leisure:park,40.9244699,29.4205787,park
690877264,Yenişehir Temalı Park ve Yaşam Korusu,leisure:park,40.9341292,29.3000597,park
690877275,Türk - Macar Dostluk Parkı,leisure:park,40.9313794,29.3093793,park
690893709,Şehit Onur Kılıç Parkı,leisure:park,40.9107388,29.3099994,park
691163252,Atatürk Parkı,leisure:park,40.9786682,28.7216338,park
691165234,Yenişehir Parkı,leisure:park,40.933222,29.2914319,park
691446435,7 EKİM PARKI,leisure:park,41.1648542,29.5775549,park
691576270,Saklı Nehir Piknik Alanı,leisure:park,41.153374,29.5936198,park
691635753,Şuayipli Parkı,leisure:park,41.1335501,29.8003413,park
691833496,Büyügerme Su Kemeri,historic:aqueduct,41.3241096,28.3848685,historic
691949705,Ahmet Yesevi Parkı,leisure:park,40.8704218,29.3044071,park
691957220,Ataşehir Belediyesi Nazım Hikmet Parkı,leisure:park,40.983922,29.1232248,park
692372895,Ethem Sıra Kaptan Parkı,leisure:park,40.9016417,29.2379038,park
692372905,Olimpiyat Parkı,leisure:park,40.9016279,29.2476002,park
693972125,Vadi İçi Parkı,leisure:park,41.1786918,29.6123936,park
694317200,Ayamama Yaşam Vadisi 1.Etap,leisure:park,40.980891,28.8446117,park
694317201,Martı Sitesi,historic:memorial,40.9817025,28.8500231,historic
694317202,Martı Sitesi,historic:memorial,40.9824916,28.8510598,historic
694317203,Martı Sitesi,historic:memorial,40.9825426,28.8489234,historic
696194577,Çocuk Parkı,leisure:park,41.0842798,29.0888828,park
697208577,Başaran Apartmanı,historic:building,41.0500061,28.988623,historic
697211997,Vedat Tek Evi,historic:building,41.0503301,28.9892729,historic
697224096,İzmir Palas,historic:building,41.0468379,28.9941061,historic
697753353,İkbal 2 Parkı,leisure:park,41.0101923,29.1275118,park
698165879,"Atatürk Museum, Şişli",tourism:museum,41.0564045,28.9872127,museum
705640284,Aşiyan Parkı,leisure:park,41.0813456,29.0549824,park
707608859,Öğretmenler Parkı,leisure:park,41.0032243,29.0300071,park
708327979,Galata Citywalls,historic:citywalls,41.0261677,28.9701616,historic
708327980,Tarihî Galata Ceneviz Surları,historic:citywalls,41.0248706,28.9688947,historic
708327981,Galata citywalls,historic:citywalls,41.0258179,28.9743622,historic
708327982,Galata Citywalls,historic:citywalls,41.025166,28.972879,historic
708935865,Hoca Nasrettin Parkı,leisure:park,41.0617984,28.9084303,park
708935932,Gaziosmanpaşa Sosyal Yaşam Merkezi ve Meydanı,leisure:park,41.0606172,28.9086299,park
709297499,Khalkedon Kilisesi,historic:archaeological_site,40.9987048,29.0246596,historic
709381141,Sultan II. Selim Türbesi,historic:tomb,41.0079253,28.979715,historic
709615937,Karayolları Parkı,leisure:park,41.0098262,29.0321141,park
709615938,Gökyüzü Parkı,leisure:park,41.0098768,29.03273,park
709925810,Öğretmenler Parkı,leisure:park,41.017713,29.013818,park
715102412,Şehit Abdullah Parkı,leisure:park,40.9098837,29.1552498,park
715155634,İBB Sosyal Tesisler Kartal İDO Arası Kara ve Deniz Tarafı,leisure:park,40.9015202,29.1504894,park
715158295,Feneryolu Park,leisure:park,40.9846117,29.0485435,park
715678516,Çeşme Yanı Parkı,leisure:park,41.1759139,29.0902781,park
717544602,Şehit Polis Hasan Koçer Parkı,leisure:park,41.0775619,29.0033464,park
718189415,Sultangazi Millet Bahçesi,leisure:park,41.1011845,28.9168955,park
718392637,Doruk Parkı,leisure:park,41.215454,29.028067,park
718392641,Tuncel Kurtiz Parkı,leisure:park,41.2119984,29.0233801,park
719302069,Sosyal Meskenler Parkı,leisure:park,41.0173471,28.8947423,park
719327118,Mehmet Nesih Özmen Parkı,leisure:park,41.0137786,28.8905826,park
720165179,Menekşe Sokağı Parkı,leisure:park,40.9586469,29.1058905,park
721568837,Fatıh Tarakça Parkı,leisure:park,40.9438549,29.1199662,park
721568847,Ozan Emre Ünal Parkı,leisure:park,40.9388166,29.1234734,park
722928240,Mimoza Parkı,leisure:park,41.0146209,29.0764904,park
722928242,Nezih Uzel Parkı,leisure:park,41.0166763,29.0738207,park
722961117,Çamlıca Televizyon Kulesi,tourism:attraction,41.0163724,29.0655409,attraction
723350166,Bulgurlu Parkı,leisure:park,41.016273,29.0761952,park
723350167,Saransk Parkı,leisure:park,41.016608,29.0771882,park
724699309,Doktor Nihat Ergin Parkı,leisure:park,41.0568872,28.8989092,park
724706771,Sancak Parkı,leisure:park,41.0622187,28.8908512,park
724706778,Hudut Parkı,leisure:park,41.0632679,28.8891031,park
724706780,Öğretmen Nedim Çelik Parkı,leisure:park,41.0630331,28.8905232,park
724706787,Recep Tayyip Erdoğan Parkı,leisure:park,41.0581601,28.8956381,park
724708940,Ali İzzet Begoviç Parkı,leisure:park,41.0600786,28.9002964,park
724708941,Şehit Onur Ayaydın Parkı,leisure:park,41.056287,28.9043554,park
724796244,Nermin Divoviç Parkı,leisure:park,41.0613264,28.8956814,park
724796245,Özkaymaz Parkı,leisure:park,41.0614657,28.8975438,park
724797465,58. Sokak Mah. Parkı,leisure:park,41.0565353,28.8977682,park
725194440,Çifteler Parkı,leisure:park,40.9099762,29.1808742,park
725194441,Turgut Alp Kaptan Parkı,leisure:park,40.910291,29.1825373,park
725286954,Ayhan Songar Parkı,leisure:park,40.9155655,29.1657308,park
725286959,Burak Bora Parkı,leisure:park,40.9133015,29.1644232,park
725299404,Necip Fazıl Kısakürek Parkı,leisure:park,40.9117943,29.1600771,park
725395864,Sağlık Parkı,leisure:park,41.0298485,28.8372263,park
725681258,Cumhuriyet Parkı,leisure:park,41.0666891,28.888445,park
725691792,Yıldırım Beyazıt Parkı,leisure:park,41.0686358,28.8885804,park
725732165,Anafartalar Parkı,leisure:park,40.9105683,29.1754654,park
